cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids
A20.B001216.3_38_F.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-7.792171210854856,11.73178284307361,B001216,FALSE,NA
A20.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,2.624194424561092,-31.094360828675924,B002954,FALSE,NA
A20.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,14.54651682865997,-22.343384536292838,D043526,FALSE,NA
A20.MAA000385.3_10_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-20.712026279677985,25.084512555366217,MAA000385,FALSE,NA
A20.MAA000439.3_10_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-20.26391315743784,4.593560617143146,MAA000439,FALSE,NA
A20.MAA000442.3_11_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,21.324034268577506,3.1172184382176216,MAA000442,FALSE,NA
A20.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,31.44692962095363,3.520307679542811,MAA000510,FALSE,NA
A20.MAA000554.3_8_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-16.820505675791303,9.682847083269637,MAA000554,FALSE,NA
A20.MAA000913.3_9_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,0.8803308679162114,6.123320454228663,MAA000913,FALSE,NA
A21.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,35.81370240566087,14.408017655730909,B000127,FALSE,NA
A21.B001960.3_56_F.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-9.84396446927739,18.650462429158342,B001960,FALSE,NA
A21.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,1.9497926467358062,-25.084034827789633,B002954,FALSE,NA
A21.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,27.28149101575425,-16.5746944541277,D043526,FALSE,NA
A21.MAA000442.3_11_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,20.58492854199554,-14.877835839129405,MAA000442,FALSE,NA
A21.MAA000877.3_11_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,4.257250154294463,5.574646084449993,MAA000877,FALSE,NA
A21.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,26.83172983054114,0.09317257978475837,MAA000914,FALSE,NA
A21.MAA000934.3_9_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-11.650380669551472,18.35871083231676,MAA000934,FALSE,NA
A22.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,35.33534501149557,14.6674827651941,B000127,FALSE,NA
A22.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,16.98997414763969,-22.500675848945825,B002954,FALSE,NA
A22.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_39_F,9.690307896203338,-27.38880159511703,D043526,FALSE,NA
A22.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-8.442951973557683,-26.170613713404613,MAA000439,FALSE,NA
A22.MAA000877.3_11_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-16.19405204535767,11.568128821185878,MAA000877,FALSE,NA
A22.MAA000913.3_9_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-18.03172748444664,23.900949764357446,MAA000913,FALSE,NA
A22.MAA000914.3_9_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-21.32441095332638,20.157859199627797,MAA000914,FALSE,NA
A22.MAA000934.3_9_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-24.089004930151557,21.931049143285787,MAA000934,FALSE,NA
A3.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,18.048194580305793,-19.352424784303967,B002314,FALSE,NA
A3.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,-4.723973530684885,-28.172664891158064,B002955,FALSE,NA
A3.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,20.903547935573066,-10.974186628316872,D043520,FALSE,NA
A3.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,24.763971251383776,0.015204443322197673,D045058,FALSE,NA
A3.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,1.2598278377780447,-25.452417619837135,MAA000388,FALSE,NA
A3.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-12.26469110062101,-30.234845772481076,MAA000439,FALSE,NA
A3.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,22.03237493183358,-6.661133992556472,MAA000531,FALSE,NA
A3.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,-10.02763834749164,-33.60414517734435,MAA000554,FALSE,NA
A3.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,22.28823585294023,-11.416841975046891,MAA000877,FALSE,NA
A3.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,21.47777327835953,3.312350791334765,MAA000913,FALSE,NA
A3.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,34.27865768222354,9.160970986555263,MAA000914,FALSE,NA
A3.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,8.933285584061217,-14.03139707847948,MAA000934,FALSE,NA
A4.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,15.349503005979214,-9.27571817403781,B002955,FALSE,NA
A4.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_39_F,-2.5635666331034748,-33.57226878769399,D045058,FALSE,NA
A4.MAA000385.3_10_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-3.5568556054342246,-24.46207558318736,MAA000385,FALSE,NA
A4.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-8.924364514202967,-29.530941943035366,MAA000388,FALSE,NA
A4.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-2.8590791422944486,-18.88638470064543,MAA000439,FALSE,NA
A4.MAA000441.3_10_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_10_M,2.8494576519250843,-15.19827951007853,MAA000441,FALSE,NA
A4.MAA000510.3_8_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_8_M,-14.718189466309877,-7.585938072354267,MAA000510,FALSE,NA
A4.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,-2.4153580567689104,-29.362936555956097,MAA000554,FALSE,NA
A4.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,34.63753143196788,3.2184767586581393,MAA000877,FALSE,NA
A4.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-1.2974454728960534,-25.620933498111796,MAA000913,FALSE,NA
A4.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,21.059801353838274,-18.060312762350165,MAA000934,FALSE,NA
A5.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-5.464793308105564,7.500302326143809,B000127,FALSE,NA
A5.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,31.851260245717874,-1.2966724647684735,B002314,FALSE,NA
A5.B002954.3_56_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-8.442599668802306,10.47003454530957,B002954,FALSE,NA
A5.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,26.09014641202188,0.8364718707751212,D043520,FALSE,NA
A5.D043526.3_39_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_39_F,-12.2750011057249,16.90797115674303,D043526,FALSE,NA
A5.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,13.89480007704861,-14.043958422081058,D045058,FALSE,NA
A5.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,36.3524721844201,11.473242111886233,D045064,FALSE,NA
A5.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,6.191374730629965,-18.129555060590697,MAA000388,FALSE,NA
A5.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-8.756581315845748,-36.74783502931842,MAA000439,FALSE,NA
A5.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,25.261810602316906,-8.284914060946596,MAA000531,FALSE,NA
A5.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,5.388123825758236,-24.14522482617557,MAA000554,FALSE,NA
A5.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,20.336560311439804,-16.084566276686356,MAA000877,FALSE,NA
A5.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-2.375247188945632,-19.552830808046892,MAA000913,FALSE,NA
A5.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,22.287188716245556,-0.4208448669398236,MAA000914,FALSE,NA
A5.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,10.820967769638404,-6.250190967954257,MAA000934,FALSE,NA
A6.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-11.412295089908218,11.744402924937825,B000127,FALSE,NA
A6.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,21.688886821222685,-6.72685863287321,D045058,FALSE,NA
A6.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,34.041112179654064,13.473734321804834,D045064,FALSE,NA
A6.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-14.51591008810191,-35.302570609204096,MAA000388,FALSE,NA
A6.MAA000510.3_8_M.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,M,3_8_M,-28.1947135602855,3.654810921788817,MAA000510,TRUE,2
A6.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,23.010052838779284,-9.631268695685549,MAA000877,FALSE,NA
A6.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,25.195765952397025,1.975491636959314,MAA000934,FALSE,NA
A7.B000127.3_38_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,10.11245779112868,27.0545699206185,B000127,FALSE,NA
A7.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,28.066026145439746,-2.2077875508080016,B002314,FALSE,NA
A7.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,15.479623201588037,-9.227164420594045,B002955,FALSE,NA
A7.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,34.28271015195342,17.990071091484662,D045064,FALSE,NA
A7.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,4.4077360990451675,39.2693670077699,MAA000386,FALSE,NA
A7.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-1.5272975010712986,-28.390360617751462,MAA000388,FALSE,NA
A7.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-5.906374729647526,-32.566150424365645,MAA000439,FALSE,NA
A7.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,M,3_8_M,33.40235967677105,20.116984512213577,MAA000531,FALSE,NA
A7.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,M,3_8_M,35.1241194615003,15.597593313775702,MAA000554,FALSE,NA
A7.MAA000556.3_9_M.1.1,Fat,BAT,T cell,CL:0000084,NA,5,M,3_9_M,-37.85009497930073,1.388030061908839,MAA000556,TRUE,4
A7.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,20.360847238405956,-8.122658222355975,MAA000877,FALSE,NA
A7.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,34.21844895934018,9.42225677941404,MAA000913,FALSE,NA
A7.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,32.30407749422658,-10.310840422515199,MAA000934,FALSE,NA
A8.B000127.3_38_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,0.9316132231545823,20.26663799747552,B000127,FALSE,NA
A8.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,8.808662112182619,-10.125273702996896,B002314,FALSE,NA
A8.B002954.3_56_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,8.1951534816804,36.75331330504331,B002954,FALSE,NA
A8.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,-6.367897891465996,-30.16976249319749,B002955,FALSE,NA
A8.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,13.184225601100833,-17.693673159300015,D043520,FALSE,NA
A8.D043526.3_39_F.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,F,3_39_F,-5.617606333877104,-3.7816753275880326,D043526,FALSE,NA
A8.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,37.21650887293164,10.554050798610719,D045064,FALSE,NA
A8.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,16.395616829968578,-9.263701241888743,D045067,FALSE,NA
A8.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,19.62435055474175,-7.747780928713833,MAA000388,FALSE,NA
A8.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-8.160789736624057,-31.373523689383457,MAA000439,FALSE,NA
A8.MAA000442.3_11_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_11_M,-22.888014146541348,-22.056797930414053,MAA000442,FALSE,NA
A8.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,31.933012757062603,10.508972795699687,MAA000554,FALSE,NA
A8.MAA000556.3_9_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_9_M,-7.5900224168347235,-1.6380200497465582,MAA000556,FALSE,NA
A8.MAA000599.3_8_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_8_M,-0.009170797756342022,-1.1904788075292716,MAA000599,FALSE,NA
A8.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,28.777020023283026,3.223034606775357,MAA000877,FALSE,NA
A8.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,8.310807694217074,-9.595611832477159,MAA000913,FALSE,NA
A8.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,22.70094601669994,-6.464925488755108,MAA000934,FALSE,NA
A9.B001216.3_38_F.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,F,3_38_F,-29.33544504852651,-26.55651782474959,B001216,FALSE,NA
A9.B002314.3_56_F.1.1,Fat,MAT,T cell,CL:0000084,NA,5,F,3_56_F,-39.17065430313584,-6.613991575281663,B002314,TRUE,1
A9.B002954.3_56_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,15.85612998355666,33.49589283367426,B002954,FALSE,NA
A9.B002955.3_56_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,12.398159416767458,35.61358722401255,B002955,FALSE,NA
A9.D043526.3_39_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,8,F,3_39_F,-29.884832303431722,-27.150915336596906,D043526,FALSE,NA
A9.D045058.3_39_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,6,F,3_39_F,15.391149640797337,12.84263054642928,D045058,FALSE,NA
A9.D045064.3_38_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,5.573998545542237,18.163323263238112,D045064,FALSE,NA
A9.MAA000385.3_10_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_10_M,-22.787253963969885,-22.167502645916958,MAA000385,FALSE,NA
A9.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-14.196918935215264,-36.779375885875695,MAA000386,FALSE,NA
A9.MAA000388.3_11_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,11.110740774445885,30.803413145322335,MAA000388,FALSE,NA
A9.MAA000439.3_10_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_10_M,-2.066959588224403,20.190594966299805,MAA000439,FALSE,NA
A9.MAA000442.3_11_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,-16.55837711984749,4.105771478882647,MAA000442,FALSE,NA
A9.MAA000934.3_9_M.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,M,3_9_M,-37.09992221373561,5.427247017870216,MAA000934,TRUE,4
B1.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-6.141991334382232,8.302907118086212,B000127,FALSE,NA
B1.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,19.790777267812402,-10.373851213075065,B002314,FALSE,NA
B1.B002954.3_56_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-11.407964179233051,11.332705878871767,B002954,FALSE,NA
B1.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,11.095848068871849,-13.623158583350493,B002955,FALSE,NA
B1.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,27.795760277588577,5.329850271808088,D043520,FALSE,NA
B1.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_39_F,31.540581327763633,11.659633374058922,D045058,FALSE,NA
B1.MAA000385.3_10_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_10_M,33.12696686991349,-9.159094616359425,MAA000385,FALSE,NA
B1.MAA000510.3_8_M.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,M,3_8_M,-40.98608292742146,-1.604199882251338,MAA000510,TRUE,1
B1.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,15.540948833988555,-20.97440505782843,MAA000554,FALSE,NA
B1.MAA000556.3_9_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-9.352015095706934,13.80772590624124,MAA000556,FALSE,NA
B1.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,15.594539319515263,-16.320642899662264,MAA000877,FALSE,NA
B1.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,30.886363723256483,-0.3282636439077298,MAA000914,FALSE,NA
B1.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,32.35796874494113,-10.527085420931098,MAA000934,FALSE,NA
B10.B000127.3_38_F.1.1,Fat,SCAT,natural killer cell,CL:0000623,NA,5,F,3_38_F,-50.46620807419011,-6.9741965617792205,B000127,TRUE,3
B10.B001216.3_38_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_38_F,3.60921178437193,-1.0819318378980327,B001216,FALSE,NA
B10.B002314.3_56_F.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,F,3_56_F,-6.300036535136428,-5.36838821642024,B002314,FALSE,NA
B10.B002707.3_39_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_39_F,-6.767687791382383,-4.4864567063878,B002707,FALSE,NA
B10.B002954.3_56_F.1.1,Fat,SCAT,natural killer cell,CL:0000623,NA,5,F,3_56_F,-42.138315819666786,6.695923917954127,B002954,TRUE,3
B10.B002955.3_56_F.1.1,Fat,GAT,T cell,CL:0000084,NA,5,F,3_56_F,-40.241539237836356,-0.26627597354071425,B002955,TRUE,1
B10.D043526.3_39_F.1.1,Fat,SCAT,natural killer cell,CL:0000623,NA,5,F,3_39_F,-37.41764813065638,8.103870332672399,D043526,TRUE,3
B10.D045058.3_39_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,15.654140103818811,37.24315027442046,D045058,FALSE,NA
B10.D045064.3_38_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,5.585448868692083,18.39527172983899,D045064,FALSE,NA
B10.D045067.3_38_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,3.4719567790199544,21.674614127833813,D045067,FALSE,NA
B10.MAA000385.3_10_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_10_M,-3.928740134422616,34.4743051287136,MAA000385,FALSE,NA
B10.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-8.678720460742102,-35.81386835730997,MAA000386,FALSE,NA
B10.MAA000388.3_11_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,6.921397909652238,27.30482189922028,MAA000388,FALSE,NA
B10.MAA000441.3_10_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_10_M,12.768578720415526,12.335849759314717,MAA000441,FALSE,NA
B10.MAA000442.3_11_M.1.1,Fat,BAT,T cell,CL:0000084,NA,5,M,3_11_M,-44.38717785203744,-9.132163562928692,MAA000442,TRUE,1
B10.MAA000556.3_9_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_9_M,-4.933294099993777,-1.7567013981773147,MAA000556,FALSE,NA
B10.MAA000599.3_8_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_8_M,18.713755936754442,17.638260490654133,MAA000599,FALSE,NA
B10.MAA000877.3_11_M.1.1,Fat,MAT,T cell,CL:0000084,NA,5,M,3_11_M,-43.14833428653879,-7.034766695084439,MAA000877,TRUE,1
B10.MAA000914.3_9_M.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,M,3_9_M,-23.673898045738095,-11.778128543944552,MAA000914,FALSE,NA
B10.MAA000934.3_9_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_9_M,8.369573874117522,38.62078482682979,MAA000934,FALSE,NA
B11.B000127.3_38_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,9.8883917387961109,23.813979958628373,B000127,FALSE,NA
B11.B001216.3_38_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_38_F,2.6676712640791176,-0.9548766043403875,B001216,FALSE,NA
