cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids
A2.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,10.857270728438731,7.973105060863448,MAA000560,TRUE,2
A2.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-22.428847289243798,16.081205166713385,MAA000932,FALSE,NA
A2.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-9.848722053966744,-22.63800249227143,MAA000935,FALSE,NA
A2.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_8_M,-21.928536462196472,18.378772030351577,MAA000941,FALSE,NA
A2.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-8.662351500213754,-10.247946539933595,MAA000942,FALSE,NA
A2.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,2.178873059154749,1.1257381469699872,MAA000944,FALSE,NA
A2.MAA001854.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,F,3_38_F,5.486364267585391,-0.2815719831733747,MAA001854,FALSE,NA
A20.B003274.3_38_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,F,3_38_F,-4.84185539988935,2.707046605206654,B003274,FALSE,NA
A20.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,F,3_38_F,-22.88697217898119,8.42156667593987,B003275,FALSE,NA
A20.B003277.3_39_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-15.065105350656854,-18.898744623408216,B003277,FALSE,NA
A20.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,F,3_38_F,41.15058558025751,3.0907137093921198,B003290,FALSE,NA
A20.MAA000550.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,20.782147418195777,-16.971622343471864,MAA000550,FALSE,NA
A20.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,1.4497204957430199,-27.758277428471295,MAA000560,FALSE,NA
A20.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,M,3_10_M,6.576546285947812,23.282929009604125,MAA000561,FALSE,NA
A20.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,5,M,3_10_M,-9.023480188132972,27.236074466500515,MAA000564,FALSE,NA
A20.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,29.85385558542512,-6.13899649777252,MAA000581,FALSE,NA
A20.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,M,3_9_M,9.441075279858369,27.556038571270836,MAA000926,FALSE,NA
A20.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,31.610394715776675,-0.11851249873659907,MAA000944,FALSE,NA
A20.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_9_M,17.312739898185644,-16.760115624711815,MAA000947,FALSE,NA
A21.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,F,3_38_F,-6.596867613085374,31.93843115386721,B003275,FALSE,NA
A21.B003277.3_39_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-15.710712731916693,-11.448091011678653,B003277,FALSE,NA
A21.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,7,F,3_38_F,2.000695601465692,-6.164442035827687,B003290,FALSE,NA
A21.MAA000424.3_11_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,5,M,3_11_M,-2.9795853578102705,36.448250008765676,MAA000424,FALSE,NA
A21.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,20.26070387081388,18.794873664749588,MAA000560,TRUE,3
A21.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,inhibitory neurons,9,M,3_10_M,44.01629523807667,2.5417698617553284,MAA000561,FALSE,NA
A21.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-11.188974924005617,23.493730020772865,MAA000581,FALSE,NA
A21.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-15.248953657543897,-15.772007255278188,MAA000925,FALSE,NA
A21.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,9.150120598288012,9.31716837138628,MAA000926,TRUE,2
A21.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,21.532381113064815,12.706564827143245,MAA000930,TRUE,4
A21.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,M,3_9_M,-16.43763229544798,24.75321591922799,MAA000944,FALSE,NA
A21.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-5.123720073483605,2.4254724361835946,MAA001894,FALSE,NA
A21.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,7,F,3_38_F,1.909456581087388,-5.972598149611876,MAA001895,FALSE,NA
A22.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,F,3_38_F,-3.8009401140044052,35.883333537249875,B003275,FALSE,NA
A22.MAA000424.3_11_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_11_M,-13.467917109989408,25.499563815508157,MAA000424,FALSE,NA
A22.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,18.25249621183952,3.6372511198847,MAA000560,TRUE,4
A22.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,5,M,3_10_M,-5.141229178196443,36.99026562086682,MAA000561,FALSE,NA
A22.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-8.36709153753133,0.5845438739349088,MAA000564,FALSE,NA
A22.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-23.650690498735997,11.074184019796887,MAA000581,FALSE,NA
A22.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,4.769424878601438,-29.465863197787286,MAA000641,FALSE,NA
A22.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-14.717780129141305,-1.1723112818292454,MAA000923,FALSE,NA
A22.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-2.0659752261610884,-24.875204162566046,MAA000926,FALSE,NA
A22.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,14.177616330586694,10.435423253841979,MAA000935,TRUE,1
A22.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-7.338540133257987,-21.929423737665154,MAA000940,FALSE,NA
A22.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,F,3_38_F,3.530471565569296,23.66150796933394,MAA001895,FALSE,NA
A3.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,5,F,3_38_F,-9.77878001693228,27.7882281386543,B003290,FALSE,NA
A3.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,19.635931652191157,-14.404389589391856,MAA000560,FALSE,NA
A3.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,brain pericyte,CL:2000043,NA,8,M,3_10_M,6.712665665643115,25.33113703437195,MAA000564,FALSE,NA
A3.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-11.586430775743109,1.467808939994754,MAA000615,FALSE,NA
A3.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,Bergmann glial cell,CL:0000644,NA,2,M,3_9_M,22.605787556246113,15.316163208491789,MAA000928,TRUE,5
A3.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-15.837862762340325,-14.608593462748646,MAA000930,FALSE,NA
A3.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-20.723147055398123,19.69872404969087,MAA000932,FALSE,NA
A3.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,17.23340416754973,11.695691217020395,MAA000944,TRUE,1
A3.MAA001854.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,F,3_38_F,-7.014354215380569,2.657522587684379,MAA001854,FALSE,NA
A3.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,F,3_39_F,6.656759540163479,-27.2847146959251,MAA001894,FALSE,NA
A3.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,F,3_38_F,2.566086419515968,21.232643673462096,MAA001895,FALSE,NA
A4.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-22.018868178750978,13.164615129904211,B003290,FALSE,NA
A4.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,17.316841667337833,-18.451949871426873,MAA000560,FALSE,NA
A4.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,15.798584419829703,-16.653888875884505,MAA000563,FALSE,NA
A4.MAA000578.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,29.089640193590956,-0.7819994688057943,MAA000578,FALSE,NA
A4.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,-5.242587296870469,-28.480910763903488,MAA000615,FALSE,NA
A4.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,3.8756999404035093,-1.1557600400005437,MAA000641,FALSE,NA
A4.MAA000902.3_11_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_11_M,-14.169747848406045,0.28120530337508703,MAA000902,FALSE,NA
A4.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,7,M,3_8_M,4.8082319984993935,3.248774908299667,MAA000930,FALSE,NA
A4.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_11_M,-7.538405814772813,33.71395485323807,MAA000932,FALSE,NA
A4.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,M,3_8_M,-15.846420737354034,20.738952542287315,MAA000942,FALSE,NA
A4.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,8.543930490852047,-28.74402685681107,MAA000944,FALSE,NA
A4.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_39_F,17.335563169148415,9.833408500266176,MAA001894,TRUE,4
A4.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,5,F,3_38_F,-9.704797855742564,27.384733919771413,MAA001895,FALSE,NA
A5.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-11.062642515891216,28.23851739683167,B003290,FALSE,NA
A5.MAA000424.3_11_M.1.1,Brain_Non-Myeloid,Cerebellum,Bergmann glial cell,CL:0000644,NA,2,M,3_11_M,16.920927525370125,10.938744958370588,MAA000424,TRUE,5
A5.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,11.711659794623559,8.121492537856675,MAA000560,TRUE,1
A5.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-18.94315988252921,18.918687586024596,MAA000581,FALSE,NA
A5.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-17.501018549114978,-14.216939523035666,MAA000923,FALSE,NA
A5.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-0.2884644422991356,-28.722365750811807,MAA000926,FALSE,NA
A5.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,5.800858651747072,-0.7723682440968743,MAA000928,FALSE,NA
A5.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-19.83574491656995,19.969193891045858,MAA000932,FALSE,NA
A5.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,13.872378560960808,11.10239337611544,MAA000941,TRUE,1
A5.MAA001845.3_39_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,F,3_39_F,-20.82870299808734,11.123146208141485,MAA001845,FALSE,NA
A5.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,F,3_38_F,-22.698656808708915,10.114678467794988,MAA001895,FALSE,NA
A6.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-10.088436928266026,27.558381434671787,B003290,FALSE,NA
A6.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,7,F,3_56_F,1.1473092985631002,-0.6373290798382063,B003728,FALSE,NA
A6.MAA000550.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-12.699026569325346,-20.617031256878214,MAA000550,FALSE,NA
A6.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,22.747681256632625,19.640602499476927,MAA000560,TRUE,3
A6.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,23.91312616112999,14.474487310188168,MAA000930,TRUE,4
A6.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-18.128821955350393,21.184448526988415,MAA000932,FALSE,NA
A6.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,8.999155080065535,-27.642378931684853,MAA000935,FALSE,NA
A6.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,45.48954943654827,1.962485220759678,MAA000942,FALSE,NA
A6.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,5.266354177132254,1.6493698201634726,MAA000944,FALSE,NA
A6.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,F,3_38_F,-14.487911785884132,21.711056391630482,MAA001895,FALSE,NA
A7.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,F,3_38_F,-15.236820400044909,24.267863685923444,B003275,FALSE,NA
A7.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-24.09435410942253,8.255679598758295,B003290,FALSE,NA
A7.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,7,F,3_56_F,2.052566457663728,-3.175198722641428,B003728,FALSE,NA
A7.MAA000424.3_11_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,5,M,3_11_M,-7.271060794177379,32.16961217806646,MAA000424,FALSE,NA
A7.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,9.211886830218974,-28.97208752384584,MAA000560,FALSE,NA
A7.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-6.296312015910248,-7.969262083670756,MAA000564,FALSE,NA
A7.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-11.377662431269115,1.5778551062985704,MAA000615,FALSE,NA
A7.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-2.6965853769152957,-27.84938425614341,MAA000926,FALSE,NA
A7.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.969744354192178,-10.59015004650152,MAA000928,FALSE,NA
A7.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-10.778569568864024,-18.08322010542118,MAA000930,FALSE,NA
A7.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_11_M,14.587989458153292,-16.602162952613686,MAA000932,FALSE,NA
A7.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-14.220091247958235,-19.732683628932868,MAA000935,FALSE,NA
A7.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,41.58923153471535,2.1210178141022773,MAA000940,FALSE,NA
A7.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-8.288092242653894,-16.851599019707866,MAA000942,FALSE,NA
A7.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,15.4533279690674,13.85614072542824,MAA000944,TRUE,1
A7.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-15.08328116589459,-20.922471557448606,MAA000947,FALSE,NA
A7.MAA001845.3_39_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,F,3_39_F,-13.424027126555252,13.767419600478927,MAA001845,FALSE,NA
A7.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte precursor cell,CL:0002453,NA,4,F,3_39_F,8.35337359480964,-3.765507141066328,MAA001894,FALSE,NA
A8.B003277.3_39_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-10.756574911480921,-19.46997907648283,B003277,FALSE,NA
A8.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-13.379809621035722,24.854681098035538,B003290,FALSE,NA
A8.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,8.164212948794093,5.811954367899812,MAA000560,TRUE,2
A8.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,17.7530554008425,-16.007465809052555,MAA000615,FALSE,NA
A8.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,4.653550431824586,-29.365285647124665,MAA000926,FALSE,NA
A8.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,11.842253421372384,-24.501848888024565,MAA000928,FALSE,NA
A8.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,-5.719719629544066,-23.315895674279954,MAA000930,FALSE,NA
A8.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-21.23946345151329,15.131492458717661,MAA000932,FALSE,NA
A8.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,4.182665788265623,-28.679016994585137,MAA000942,FALSE,NA
A8.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-17.806620684222608,-5.353902421288156,MAA000944,FALSE,NA
A8.MAA001845.3_39_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,F,3_39_F,-14.718885168821451,15.210982336603957,MAA001845,FALSE,NA
A8.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,F,3_38_F,-15.491246994549845,15.822060864582937,MAA001895,FALSE,NA
A9.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,F,3_38_F,-12.593911472178194,24.768147549959426,B003275,FALSE,NA
A9.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-23.140627014267555,11.247116367505434,B003290,FALSE,NA
A9.MAA000550.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,-4.648153160578331,-29.72105168472787,MAA000550,FALSE,NA
A9.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,18.022238443052316,17.578150765462873,MAA000560,TRUE,1
A9.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-17.880453160887946,-7.661118772179213,MAA000923,FALSE,NA
A9.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,4.7276763527764665,1.0258459622530778,MAA000926,FALSE,NA
A9.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,20.835947020979248,19.418572668514273,MAA000930,TRUE,3
A9.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,-5.527565361912796,-23.224272285956506,MAA000941,FALSE,NA
A9.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-8.835046230520597,-14.70606560385333,MAA000942,FALSE,NA
A9.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,8.57200198377793,5.602181514476531,MAA000944,TRUE,2
A9.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,6.896511436957129,-29.070370638158952,MAA000947,FALSE,NA
A9.MAA001845.3_39_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,F,3_39_F,-13.252518466634756,14.243332130245692,MAA001845,FALSE,NA
A9.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_39_F,9.780221659984589,8.115493727975863,MAA001894,TRUE,2
A9.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,F,3_38_F,-14.023548804486023,16.858459998531508,MAA001895,FALSE,NA
B1.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-22.0596304996066,14.57981651292732,B003290,FALSE,NA
B1.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_56_F,11.26102506003527,7.01312178058861,B003728,TRUE,2
B1.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-16.801177702348888,-14.476626775841387,MAA000560,FALSE,NA
B1.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,3.5369585481442605,-0.3093497108290106,MAA000641,FALSE,NA
B1.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-9.301155522690474,-16.02784316548349,MAA000923,FALSE,NA
B1.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-8.104372653806289,2.0910149869786285,MAA000930,FALSE,NA
B1.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-20.38610245233373,19.7460253755006,MAA000932,FALSE,NA
B1.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,43.165122589488014,2.4284022473050793,MAA000940,FALSE,NA
B1.MAA001845.3_39_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,F,3_39_F,-12.716003166675712,15.612604088593683,MAA001845,FALSE,NA
