"","plate.barcode","cell_ontology_class","cell_ontology_id"
"J19.B002421.3_39_F.1.1","B002421","fibroblast","CL:0000057"
"J19.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"J19.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"J19.B002429.3_38_F.1.1","B002429","leukocyte","CL:0000738"
"J19.MAA000398.3_9_M.1.1","MAA000398","fibroblast","CL:0000057"
"J19.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"J19.MAA000452.3_8_M.1.1","MAA000452","leukocyte","CL:0000738"
"J19.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"J19.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"J19.MAA000917.3_11_M.1.1","MAA000917","leukocyte","CL:0000738"
"J19.MAA000918.3_10_M.1.1","MAA000918","endothelial cell","CL:0000115"
"J19.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"J19.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"J2.B000412.3_56_F.1.1","B000412","fibroblast","CL:0000057"
"J2.B002010.3_39_F.1.1","B002010","NA","NA"
"J2.B002011.3_38_F.1.1","B002011","leukocyte","CL:0000738"
"J2.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"J2.B002423.3_39_F.1.1","B002423","leukocyte","CL:0000738"
"J2.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"J2.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"J2.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"J2.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"J2.MAA000586.3_8_M.1.1","MAA000586","endocardial cell","CL:0002350"
"J2.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"J2.MAA000919.3_10_M.1.1","MAA000919","leukocyte","CL:0000738"
"J2.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"J20.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"J20.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"J20.B000634.3_56_F.1.1","B000634","NA","NA"
"J20.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"J20.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"J20.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"J20.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"J20.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"J20.MAA000399.3_9_M.1.1","MAA000399","fibroblast","CL:0000057"
"J20.MAA000452.3_8_M.1.1","MAA000452","leukocyte","CL:0000738"
"J20.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"J20.MAA000589.3_9_M.1.1","MAA000589","fibroblast","CL:0000057"
"J20.MAA000899.3_10_M.1.1","MAA000899","fibroblast","CL:0000057"
"J20.MAA000917.3_11_M.1.1","MAA000917","leukocyte","CL:0000738"
"J20.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"J21.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"J21.B000634.3_56_F.1.1","B000634","leukocyte","CL:0000738"
"J21.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"J21.B002011.3_38_F.1.1","B002011","leukocyte","CL:0000738"
"J21.B002421.3_39_F.1.1","B002421","fibroblast","CL:0000057"
"J21.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"J21.B002428.3_38_F.1.1","B002428","endothelial cell","CL:0000115"
"J21.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"J21.MAA000399.3_9_M.1.1","MAA000399","fibroblast","CL:0000057"
"J21.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"J21.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"J21.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"J22.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"J22.B000634.3_56_F.1.1","B000634","endothelial cell","CL:0000115"
"J22.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"J22.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"J22.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"J22.B002428.3_38_F.1.1","B002428","endothelial cell","CL:0000115"
"J22.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"J22.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"J22.MAA000901.3_10_M.1.1","MAA000901","leukocyte","CL:0000738"
"J22.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"J22.MAA000919.3_10_M.1.1","MAA000919","endothelial cell","CL:0000115"
"J3.B000634.3_56_F.1.1","B000634","endothelial cell","CL:0000115"
"J3.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"J3.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"J3.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"J3.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"J3.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"J3.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"J3.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"J3.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"J3.MAA000901.3_10_M.1.1","MAA000901","leukocyte","CL:0000738"
"J3.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"J3.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"J3.MAA000920.3_11_M.1.1","MAA000920","endothelial cell","CL:0000115"
"J4.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"J4.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"J4.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"J4.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"J4.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"J4.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"J4.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"J4.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"J4.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"J4.MAA000901.3_10_M.1.1","MAA000901","leukocyte","CL:0000738"
"J4.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"J4.MAA000918.3_10_M.1.1","MAA000918","fibroblast","CL:0000057"
"J4.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"J5.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"J5.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"J5.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"J5.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"J5.B002423.3_39_F.1.1","B002423","leukocyte","CL:0000738"
"J5.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"J5.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"J5.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"J5.MAA000918.3_10_M.1.1","MAA000918","fibroblast","CL:0000057"
"J5.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"J6.B000412.3_56_F.1.1","B000412","fibroblast","CL:0000057"
"J6.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"J6.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"J6.B002423.3_39_F.1.1","B002423","leukocyte","CL:0000738"
"J6.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"J6.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"J6.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"J6.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"J6.MAA000587.3_8_M.1.1","MAA000587","fibroblast","CL:0000057"
"J6.MAA000589.3_9_M.1.1","MAA000589","fibroblast","CL:0000057"
"J6.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"J6.MAA000917.3_11_M.1.1","MAA000917","endothelial cell","CL:0000115"
"J6.MAA000920.3_11_M.1.1","MAA000920","endothelial cell","CL:0000115"
"J7.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"J7.B000634.3_56_F.1.1","B000634","endocardial cell","CL:0002350"
"J7.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"J7.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"J7.MAA000398.3_9_M.1.1","MAA000398","fibroblast","CL:0000057"
"J7.MAA000899.3_10_M.1.1","MAA000899","fibroblast","CL:0000057"
"J7.MAA000918.3_10_M.1.1","MAA000918","endothelial cell","CL:0000115"
"J7.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"J7.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"J7.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"J8.B000633.3_56_F.1.1","B000633","leukocyte","CL:0000738"
"J8.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"J8.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"J8.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"J8.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"J8.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"J8.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"J8.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"J8.MAA000586.3_8_M.1.1","MAA000586","endothelial cell","CL:0000115"
"J8.MAA000587.3_8_M.1.1","MAA000587","endothelial cell","CL:0000115"
"J8.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"J9.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"J9.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"J9.B002011.3_38_F.1.1","B002011","endocardial cell","CL:0002350"
"J9.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"J9.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"J9.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"J9.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"J9.MAA000398.3_9_M.1.1","MAA000398","leukocyte","CL:0000738"
"J9.MAA000399.3_9_M.1.1","MAA000399","endocardial cell","CL:0002350"
"J9.MAA000901.3_10_M.1.1","MAA000901","leukocyte","CL:0000738"
"J9.MAA000903.3_11_M.1.1","MAA000903","endothelial cell","CL:0000115"
"K1.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"K1.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"K1.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"K1.B002427.3_39_F.1.1","B002427","smooth muscle cell","CL:0000192"
"K1.B002428.3_38_F.1.1","B002428","endothelial cell","CL:0000115"
"K1.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"K1.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"K10.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"K10.B000634.3_56_F.1.1","B000634","NA","NA"
"K10.B000636.3_56_F.1.1","B000636","leukocyte","CL:0000738"
"K10.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"K10.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"K10.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K10.MAA000901.3_10_M.1.1","MAA000901","leukocyte","CL:0000738"
"K10.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"K11.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"K11.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"K11.B000636.3_56_F.1.1","B000636","smooth muscle cell","CL:0000192"
"K11.B002010.3_39_F.1.1","B002010","endocardial cell","CL:0002350"
"K11.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"K11.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K11.MAA000399.3_9_M.1.1","MAA000399","smooth muscle cell","CL:0000192"
"K11.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"K11.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"K11.MAA000903.3_11_M.1.1","MAA000903","endothelial cell","CL:0000115"
"K11.MAA000918.3_10_M.1.1","MAA000918","endothelial cell","CL:0000115"
"K11.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"K12.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"K12.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"K12.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"K12.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"K12.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"K12.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"K12.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K12.B002429.3_38_F.1.1","B002429","fibroblast","CL:0000057"
"K12.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"K12.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"K12.MAA000899.3_10_M.1.1","MAA000899","fibroblast","CL:0000057"
"K12.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"K12.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"K13.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"K13.B000634.3_56_F.1.1","B000634","endocardial cell","CL:0002350"
"K13.B002010.3_39_F.1.1","B002010","endocardial cell","CL:0002350"
"K13.B002011.3_38_F.1.1","B002011","cardiac muscle cell","CL:0000746"
"K13.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"K13.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K13.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"K13.MAA000398.3_9_M.1.1","MAA000398","smooth muscle cell","CL:0000192"
"K13.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"K13.MAA000586.3_8_M.1.1","MAA000586","endocardial cell","CL:0002350"
"K13.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"K13.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"K14.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"K14.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"K14.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"K14.B002421.3_39_F.1.1","B002421","fibroblast","CL:0000057"
"K14.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"K14.B002428.3_38_F.1.1","B002428","smooth muscle cell","CL:0000192"
"K14.MAA000398.3_9_M.1.1","MAA000398","leukocyte","CL:0000738"
"K14.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"K14.MAA000920.3_11_M.1.1","MAA000920","endothelial cell","CL:0000115"
"K14.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"K15.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"K15.B000634.3_56_F.1.1","B000634","endocardial cell","CL:0002350"
"K15.B000636.3_56_F.1.1","B000636","fibroblast","CL:0000057"
"K15.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"K15.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"K15.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"K15.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K15.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"K15.MAA000400.3_8_M.1.1","MAA000400","endothelial cell","CL:0000115"
"K15.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"K15.MAA000587.3_8_M.1.1","MAA000587","fibroblast","CL:0000057"
"K15.MAA000589.3_9_M.1.1","MAA000589","fibroblast","CL:0000057"
"K15.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"K16.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"K16.B000633.3_56_F.1.1","B000633","endocardial cell","CL:0002350"
"K16.B000634.3_56_F.1.1","B000634","endothelial cell","CL:0000115"
"K16.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"K16.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"K16.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K16.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"K16.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"K16.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"K16.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"K16.MAA000903.3_11_M.1.1","MAA000903","endothelial cell","CL:0000115"
"K16.MAA000917.3_11_M.1.1","MAA000917","fibroblast","CL:0000057"
"K16.MAA000920.3_11_M.1.1","MAA000920","endocardial cell","CL:0002350"
"K16.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"K17.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"K17.B002011.3_38_F.1.1","B002011","endocardial cell","CL:0002350"
"K17.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"K17.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K17.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"K17.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"K17.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"K17.MAA000917.3_11_M.1.1","MAA000917","leukocyte","CL:0000738"
"K18.B002010.3_39_F.1.1","B002010","endocardial cell","CL:0002350"
"K18.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"K18.B002421.3_39_F.1.1","B002421","leukocyte","CL:0000738"
"K18.B002427.3_39_F.1.1","B002427","leukocyte","CL:0000738"
"K18.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K18.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"K18.MAA000398.3_9_M.1.1","MAA000398","endothelial cell","CL:0000115"
"K18.MAA000399.3_9_M.1.1","MAA000399","leukocyte","CL:0000738"
"K18.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"K18.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"K18.MAA000586.3_8_M.1.1","MAA000586","endothelial cell","CL:0000115"
"K18.MAA000901.3_10_M.1.1","MAA000901","endothelial cell","CL:0000115"
"K19.B000633.3_56_F.1.1","B000633","endocardial cell","CL:0002350"
"K19.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"K19.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"K19.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"K19.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"K19.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"K19.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K19.MAA000400.3_8_M.1.1","MAA000400","endothelial cell","CL:0000115"
"K19.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"K19.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"K19.MAA000587.3_8_M.1.1","MAA000587","fibroblast","CL:0000057"
"K19.MAA000901.3_10_M.1.1","MAA000901","endothelial cell","CL:0000115"
"K19.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"K19.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"K2.B000633.3_56_F.1.1","B000633","leukocyte","CL:0000738"
"K2.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"K2.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"K2.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"K2.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"K2.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K2.MAA000399.3_9_M.1.1","MAA000399","fibroblast","CL:0000057"
"K2.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"K2.MAA000586.3_8_M.1.1","MAA000586","endothelial cell","CL:0000115"
"K2.MAA000917.3_11_M.1.1","MAA000917","endothelial cell","CL:0000115"
"K20.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"K20.B000634.3_56_F.1.1","B000634","endocardial cell","CL:0002350"
"K20.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"K20.B002421.3_39_F.1.1","B002421","cardiac muscle cell","CL:0000746"
"K20.B002427.3_39_F.1.1","B002427","smooth muscle cell","CL:0000192"
"K20.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K20.MAA000586.3_8_M.1.1","MAA000586","endothelial cell","CL:0000115"
"K20.MAA000589.3_9_M.1.1","MAA000589","leukocyte","CL:0000738"
"K20.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"K20.MAA000936.3_9_M.1.1","MAA000936","endothelial cell","CL:0000115"
"K21.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"K21.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"K21.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"K21.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"K21.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"K21.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"K21.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K21.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"K21.MAA000399.3_9_M.1.1","MAA000399","smooth muscle cell","CL:0000192"
"K21.MAA000452.3_8_M.1.1","MAA000452","smooth muscle cell","CL:0000192"
"K21.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"K21.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"K22.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"K22.B000633.3_56_F.1.1","B000633","endocardial cell","CL:0002350"
"K22.B000634.3_56_F.1.1","B000634","endothelial cell","CL:0000115"
"K22.B002010.3_39_F.1.1","B002010","leukocyte","CL:0000738"
"K22.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"K22.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"K22.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"K22.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"K22.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"K22.MAA000901.3_10_M.1.1","MAA000901","endothelial cell","CL:0000115"
"K22.MAA000903.3_11_M.1.1","MAA000903","endothelial cell","CL:0000115"
"K22.MAA000918.3_10_M.1.1","MAA000918","smooth muscle cell","CL:0000192"
"K22.MAA000919.3_10_M.1.1","MAA000919","endothelial cell","CL:0000115"
"K22.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"K3.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"K3.B000634.3_56_F.1.1","B000634","endocardial cell","CL:0002350"
"K3.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"K3.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"K3.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"K3.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K3.B002429.3_38_F.1.1","B002429","fibroblast","CL:0000057"
"K3.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"K3.MAA000400.3_8_M.1.1","MAA000400","endothelial cell","CL:0000115"
"K3.MAA000586.3_8_M.1.1","MAA000586","endothelial cell","CL:0000115"
"K3.MAA000587.3_8_M.1.1","MAA000587","leukocyte","CL:0000738"
"K3.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"K3.MAA000899.3_10_M.1.1","MAA000899","fibroblast","CL:0000057"
"K3.MAA000917.3_11_M.1.1","MAA000917","endothelial cell","CL:0000115"
"K4.B000633.3_56_F.1.1","B000633","NA","NA"
"K4.B002010.3_39_F.1.1","B002010","leukocyte","CL:0000738"
"K4.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"K4.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"K4.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"K4.MAA000398.3_9_M.1.1","MAA000398","smooth muscle cell","CL:0000192"
