"","subtissue","plate.barcode","FACS.selection","cell_ontology_class","cell_ontology_id","free_annotation","cluster.ids","mouse.sex","mouse.id"
"N8.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","endothelial cell","CL:0000115","endothelial cell","3","F","3_38_F"
"N8.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","endothelial cell","CL:0000115","endothelial cell","3","M","3_9_M"
"N8.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","endothelial cell","CL:0000115","endothelial cell","3","M","3_8_M"
"N9.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","endothelial cell","CL:0000115","endothelial cell","3","F","3_38_F"
"N9.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","endothelial cell","CL:0000115","endothelial cell","3","M","3_9_M"
"N9.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","endothelial cell","CL:0000115","endothelial cell","3","M","3_8_M"
"O10.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"O11.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"O12.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"O12.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"O12.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"O12.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","macrophage","CL:0000235","macrophage","5","M","3_10_M"
"O13.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"O13.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","macrophage","CL:0000235","macrophage","5","M","3_8_M"
"O14.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"O14.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"O14.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","macrophage","CL:0000235","macrophage","5","M","3_9_M"
"O14.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell","0","M","3_8_M"
"O15.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","endothelial cell","CL:0000115","endothelial cell","3","F","3_38_F"
"O15.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_39_F"
"O15.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","T cell","CL:0000084","T cell","6","M","3_9_M"
"O15.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"O16.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"O16.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","T cell","CL:0000084","T cell","6","F","3_39_F"
"O16.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","T cell","CL:0000084","T cell","6","M","3_9_M"
"O16.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"O17.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","T cell","CL:0000084","T cell","6","F","3_39_F"
"O17.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"O17.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"O18.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"O18.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"O18.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"O18.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"O19.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"O19.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","T cell","CL:0000084","T cell","6","F","3_39_F"
"O1.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","B cell","CL:0000236","B cell","4","M","3_11_M"
"O1.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"O1.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"O20.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"O20.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"O20.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"O21.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"O21.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"O21.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","T cell","CL:0000084","T cell","6","M","3_9_M"
"O21.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"O21.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"O22.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"O22.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"O22.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","macrophage","CL:0000235","macrophage","5","M","3_10_M"
"O2.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_38_F"
"O2.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","B cell","CL:0000236","B cell","4","M","3_11_M"
"O2.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"O2.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"O3.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","B cell","CL:0000236","B cell","4","M","3_11_M"
"O3.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"O3.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","T cell","CL:0000084","T cell","6","M","3_10_M"
"O4.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","T cell","CL:0000084","T cell","6","F","3_38_F"
"O4.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","B cell","CL:0000236","B cell","4","M","3_11_M"
"O4.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"O4.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","macrophage","CL:0000235","macrophage","5","M","3_10_M"
"O5.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell","0","F","3_38_F"
"O5.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","B cell","CL:0000236","B cell","4","M","3_11_M"
"O5.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"O5.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"O6.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_38_F"
"O6.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","B cell","CL:0000236","B cell","4","M","3_9_M"
"O6.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"O6.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"O7.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"O7.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_39_F"
"O7.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","T cell","CL:0000084","T cell","6","M","3_9_M"
"O7.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"O7.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","T cell","CL:0000084","T cell","6","M","3_10_M"
"O8.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell","0","F","3_38_F"
"O8.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_39_F"
"O8.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","B cell","CL:0000236","B cell","4","M","3_9_M"
"O9.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell","0","F","3_38_F"
"O9.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","T cell","CL:0000084","T cell","6","M","3_9_M"
"O9.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"O9.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","macrophage","CL:0000235","macrophage","5","M","3_10_M"
"P10.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P10.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_39_F"
"P10.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","B cell","CL:0000236","B cell","4","M","3_9_M"
"P10.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"P10.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P11.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","T cell","CL:0000084","T cell","6","F","3_39_F"
"P11.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","T cell","CL:0000084","T cell","6","M","3_9_M"
"P11.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"P11.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P12.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P12.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"P12.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","macrophage","CL:0000235","macrophage","5","M","3_9_M"
"P12.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"P12.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P13.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"P13.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","B cell","CL:0000236","B cell","4","M","3_9_M"
"P13.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"P13.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","macrophage","CL:0000235","macrophage","5","M","3_10_M"
"P14.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P14.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","B cell","CL:0000236","B cell","4","M","3_9_M"
"P14.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"P14.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","T cell","CL:0000084","T cell","6","M","3_10_M"
"P15.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P15.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"P16.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_39_F"
"P16.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"P16.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P17.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P17.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"P17.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"P17.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P18.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P18.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"P18.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"P18.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P19.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","T cell","CL:0000084","T cell","6","M","3_10_M"
"P1.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P1.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","macrophage","CL:0000235","macrophage","5","M","3_11_M"
"P1.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","B cell","CL:0000236","B cell","4","M","3_9_M"
"P1.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","macrophage","CL:0000235","macrophage","5","M","3_8_M"
"P1.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P20.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P20.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","B cell","CL:0000236","B cell","4","F","3_39_F"
"P20.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P21.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P21.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"P21.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P22.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P22.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"P22.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","T cell","CL:0000084","T cell","6","M","3_10_M"
"P2.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P2.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"P2.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","macrophage","CL:0000235","macrophage","5","M","3_10_M"
"P3.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P3.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","T cell","CL:0000084","T cell","6","M","3_11_M"
"P3.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","B cell","CL:0000236","B cell","4","M","3_9_M"
"P3.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"P3.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P4.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P4.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","B cell","CL:0000236","B cell","4","M","3_11_M"
"P4.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","T cell","CL:0000084","T cell","6","M","3_9_M"
"P4.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"P4.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P5.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P5.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","B cell","CL:0000236","B cell","4","M","3_11_M"
"P5.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","T cell","CL:0000084","T cell","6","M","3_8_M"
"P5.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P6.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P6.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"P6.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","B cell","CL:0000236","B cell","4","M","3_10_M"
"P7.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
"P7.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","B cell","CL:0000236","B cell","4","M","3_9_M"
"P7.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","B cell","CL:0000236","B cell","4","M","3_8_M"
"P7.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","macrophage","CL:0000235","macrophage","5","M","3_10_M"
"P8.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","macrophage","CL:0000235","macrophage","5","F","3_38_F"
