cell,tSNE_1,tSNE_2,cluster
B19.MAA001869.3_38_F.1.1,9.788473768852564,-10.230593974746402,12
B19.MAA001871.3_39_F.1.1,-8.113037262754991,7.575859688782933,22
B19.MAA001875.3_39_F.1.1,9.407601563399417,-0.7890369561107496,12
B19.MAA001883.3_39_F.1.1,22.38253862626006,9.262932868010731,47
B19.MAA001884.3_38_F.1.1,14.520155300284971,12.075706270988581,18
B19.MAA001887.3_39_F.1.1,-9.81282750529933,27.722486691726473,8
B19.MAA001889.3_38_F.1.1,-1.5767915352299275,-21.699496044617735,36
B19.MAA001892.3_38_F.1.1,2.647674660594378,-21.4303527495426,23
B19.MAA001894.3_39_F.1.1,-12.977604787565808,16.51954996979273,9
B2.B000126.3_39_F.1.1,-37.26807540343895,-16.484650034116346,20
B2.B000127.3_38_F.1.1,-20.12283393104735,0.41848331180137044,3
B2.B000610.3_56_F.1.1,38.290381634030396,15.271709021743725,26
B2.B000633.3_56_F.1.1,-6.162996344109402,-6.834365268555801,4
B2.B000634.3_56_F.1.1,-3.5586688395083024,-10.662506812109623,4
B2.B000636.3_56_F.1.1,-30.413483290736295,0.6619194658017388,3
B2.B000825.3_38_F.1.1,29.075568181628128,-14.42602041413662,11
B2.B000826.3_39_F.1.1,28.11904552866318,-12.245584927349393,11
B2.B000971.3_39_F.1.1,8.72088263252276,16.674789020737492,2
B2.B001176.3_56_F.1.1,37.452600797855354,3.2658971203594733,0
B2.B001689.3_38_F.1.1,32.07667040174873,-18.240529994136303,11
B2.B001717.3_38_F.1.1,-2.2782031957308098,17.888148365505526,44
B2.B001750.3_38_F.1.1,17.85836931612324,18.064148313220315,2
B2.B002010.3_39_F.1.1,-3.899690061013365,-7.666774713322034,4
B2.B002309.3_57_F.1.1,-31.44214614932052,-4.238768358729035,3
B2.B002314.3_56_F.1.1,-13.898549653472344,-21.19266819658396,1
B2.B002423.3_39_F.1.1,-33.50154346795556,2.648458903959488,3
B2.B002427.3_39_F.1.1,-1.8223934958673456,-12.857888083732222,4
B2.B002428.3_38_F.1.1,-20.272387772330056,6.267012311869927,14
B2.B002432.3_38_F.1.1,8.643237339557873,29.872377422172367,10
B2.B002436.3_39_F.1.1,5.530239337875136,34.70411970364967,10
B2.B002438.3_38_F.1.1,8.226394673991104,26.014632974354747,10
B2.B002762.3_39_F.1.1,19.997489581777533,-30.501962801296646,13
B2.B002765.3_38_F.1.1,18.60587037915731,-33.6842373588521,13
B2.B002777.3_39_F.1.1,-29.657347749162554,31.09819997205426,7
B2.B002955.3_56_F.1.1,-19.428502038780163,-24.503734817773086,1
B2.B003279.3_38_F.1.1,31.688985124553795,-18.165762976643297,11
B2.B003281.3_39_F.1.1,28.346953489249085,-2.869535064282128,0
B2.B003283.3_38_F.1.1,-36.918345616661135,-18.680105737943173,20
B2.B003290.3_38_F.1.1,1.224100853944095,30.868051859213328,25
B2.B003291.3_39_F.1.1,-10.186224646346517,-36.09682165140517,29
B2.B003292.3_39_F.1.1,25.100635975327485,-5.522648885654006,0
B2.B003728.3_56_F.1.1,-28.73874115935455,8.238478404662553,32
B2.D041904.3_10_M.1.1,-21.647003891461573,33.61719335250934,7
B2.D041911.3_8_M.1.1,-17.362422706241055,34.062363803161276,7
B2.D041912.3_8_M.1.1,22.263812775036484,22.812454626895615,43
B2.D041914.3_8_M.1.1,38.48065433981185,18.13552615536734,26
B2.D042044.3_9_M.1.1,15.864546734485051,10.784325721228946,18
B2.D042103.3_11_M.1,23.671770881345154,-29.543487462643355,13
B2.D042105.3_11_M.1.1,22.031849592995563,-28.61595658795024,13
B2.D042180.3_10_M.1.1,17.80809711481804,-34.09640052837843,13
B2.D042186.3_8_M.1.1,17.293311862423483,-37.323988688606065,13
B2.D042193.3_8_M.1.1,16.987590329611727,9.895050927488798,18
B2.D042253.3_9_M.1.1,37.502384737871154,21.476440222991926,26
B2.D042475.3_9_M.1.1,-16.91133916579229,-16.54784900608246,1
B2.D042479.3_8_M.1.1,10.152329095419981,16.68980314953175,2
B2.D045067.3_38_F.1.1,-23.04742725904306,-18.542278213169865,1
B2.MAA000388.3_11_M.1.1,-10.238764803637064,-29.35249654957051,1
B2.MAA000427.3_11_M.1.1,-36.676838833679646,-14.394671714753665,20
B2.MAA000435.3_10_M.1.1,-37.867191017821995,-15.705689707631874,20
B2.MAA000439.3_10_M.1.1,-12.24598036289074,-29.360171997184544,1
B2.MAA000487.3_10_M.1.1,36.46456824262858,20.496017307423568,26
B2.MAA000496.3_10_M.1.1,-8.058000152634978,-18.202836648829706,1
B2.MAA000508.3_9_M.1.1,15.155460978065971,18.493076526827917,2
B2.MAA000526.3_9_M.1.1,-24.36286660495619,-4.482828413404454,48
B2.MAA000530.3_8_M.1.1,10.360368707074162,-23.25836346531511,23
B2.MAA000531.3_8_M.1.1,-13.671526078402028,-26.364819323820143,1
B2.MAA000545.3_8_M.1.1,-2.273011353626335,17.89468547439003,44
B2.MAA000549.3_8_M.1.1,-37.62007920289509,-17.608573166714947,20
B2.MAA000556.3_9_M.1.1,-30.445920186146665,2.815203833124352,3
B2.MAA000559.3_8_M.1.1,3.951347927656711,13.744181977023258,2
B2.MAA000560.3_10_M.1.1,-15.785458949464992,17.065767682034377,9
B2.MAA000570.3_8_M.1.1,28.840058746500755,-11.794951469309556,11
B2.MAA000572.3_8_M.1.1,36.29297721235069,3.770034067662696,0
B2.MAA000574.3_8_M.1.1,30.60745686402682,31.361331009127507,33
B2.MAA000577.3_8_M.1.1,24.451505823050127,16.460029976983165,30
B2.MAA000586.3_8_M.1.1,-0.7372276410132889,-9.850761403862982,4
B2.MAA000589.3_9_M.1.1,-24.71723309371907,-4.7890120989003195,48
B2.MAA000590.3_9_M.1.1,35.628793227722184,6.779553013894723,0
B2.MAA000592.3_9_M.1.1,38.27038099202375,7.076020315657007,0
B2.MAA000593.3_8_M.1.1,28.56919367884337,-16.275752257219867,11
B2.MAA000597.3_9_M.1.1,-35.83073048212413,-16.54708410136556,20
B2.MAA000600.3_8_M.1.1,-14.147102703618232,26.081992962915464,8
B2.MAA000603.3_10_M.1.1,31.853071737250406,-5.730965636144418,0
B2.MAA000604.3_10_M.1.1,35.52318219489216,-0.33182494048448297,0
B2.MAA000607.3_9_M.1.1,-18.434175297491482,-36.52904640556938,29
B2.MAA000611.3_8_M.1.1,8.383718828388783,-4.707652360221096,12
B2.MAA000612.3_9_M.1.1,8.242664896540527,-5.034330382667907,12
B2.MAA000614.3_10_M.1.1,17.24736884862139,-13.423864804815656,6
B2.MAA000617.3_10_M.1.1,28.29862953532755,-5.60929308340907,0
B2.MAA000639.3_9_M.1.1,21.517473943514567,27.661689112965526,15
B2.MAA000752.3_10_M.1.1,-2.930630994568229,1.6660637600551857,19
B2.MAA000776.3_10_M.1.1,7.931523480399127,19.10767723988862,2
B2.MAA000779.3_11_M.1.1,-2.995380203709071,-35.679048939710604,5
B2.MAA000801.3_11_M.1.1,1.1987026664488023,6.4779704325689975,21
B2.MAA000839.3_11_M.1.1,-14.68873943658496,-10.080761404761638,36
B2.MAA000844.3_10_M.1.1,20.152359034359772,11.966925669362743,18
B2.MAA000848.3_10_M.1.1,-9.868384514635345,29.512779296190693,8
B2.MAA000870.3_10_M.1.1,-32.89121966534118,19.25064314949059,16
B2.MAA000871.3_11_M.1.1,-4.436144827365541,8.234283787313812,22
B2.MAA000877.3_11_M.1.1,-15.124767142167979,-21.09858290670494,1
B2.MAA000884.3_10_M.1.1,27.49524743832132,21.46378735580589,30
B2.MAA000901.3_10_M.1.1,-37.580453959160536,3.884099015357754,3
B2.MAA000907.3_11_M.1.1,36.53687875794387,-25.011855283921687,46
B2.MAA000909.3_10_M.1.1,-3.477492332506045,12.245231407686607,22
B2.MAA000913.3_9_M.1.1,-17.626119699416073,-24.215542721008816,1
B2.MAA000914.3_9_M.1.1,-13.141655179936581,-23.290697349291168,1
B2.MAA000919.3_10_M.1.1,-29.513454139773646,-12.755053682100833,23
B2.MAA000922.3_9_M.1.1,-2.108265089293783,18.256648522316105,44
B2.MAA000927.3_9_M.1.1,-38.311039950501254,-11.288467314271864,20
B2.MAA000930.3_8_M.1.1,-29.238219654195245,8.565435484863256,32
B2.MAA000932.3_11_M.1.1,-0.26564656429863326,31.35063665888313,25
B2.MAA000934.3_9_M.1.1,-26.733867115651766,-21.410184964370924,24
B2.MAA000935.3_8_M.1.1,-18.286693578274587,9.414149901335614,9
B2.MAA000937.3_8_M.1.1,-30.72278753226489,17.346570411640002,16
B2.MAA000938.3_8_M.1.1,-36.11965756805739,-17.391608738109106,20
B2.MAA000941.3_8_M.1.1,-14.691994917892384,14.970167319852571,9
B2.MAA000942.3_8_M.1.1,-16.346219308967566,12.661520547538341,9
B2.MAA001539.3_56_F.1.1,13.091670071388252,-1.7331656531933604,12
B2.MAA001632.3_56_F.1.1,-7.493814939516474,8.946671449627633,22
B2.MAA001842.3_38_F.1.1,14.173840215613382,9.663827134374605,18
B2.MAA001844.3_38_F.1.1,-5.072399234356885,24.891529046882596,8
B2.MAA001845.3_39_F.1.1,1.7597937327962416,27.04712292825796,25
B2.MAA001847.3_39_F.1.1,0.22050232209945805,-39.058111155555714,5
B2.MAA001854.3_38_F.1.1,-0.29953694467389635,-47.71042289307574,38
B2.MAA001857.3_38_F.1.1,29.106717869982212,26.10010478486944,33
B2.MAA001867.3_39_F.1.1,-10.057456745900186,-18.013285413188004,1
B2.MAA001871.3_39_F.1.1,-25.714509895903337,22.31806091847074,16
B2.MAA001872.3_39_F.1.1,-33.469727800100614,20.616628366767923,16
B2.MAA001875.3_39_F.1.1,9.369743720547232,-0.7014940939801617,12
B2.MAA001883.3_39_F.1.1,18.991898839637148,2.9448683704523466,18
B2.MAA001884.3_38_F.1.1,27.041231103192167,-23.312023936138363,40
B2.MAA001887.3_39_F.1.1,-15.733739623768026,24.928160350685598,8
B2.MAA001888.3_39_F.1.1,21.030438471169013,9.035595944953629,21
B2.MAA001889.3_38_F.1.1,2.2194706364894983,15.614766528017348,2
B2.MAA001895.3_38_F.1.1,0.9899358098434679,29.49846605044428,25
B2.MAA100037.3_10_M.1.1,-18.185025346918138,-4.277446237447948,31
B2.MAA100040.3_11_M.1.1,27.98320055986591,10.563055167577131,35
B2.MAA100096.3_38_F.1.1,-22.59965360526269,8.575551546632838,49
B2.MAA100097.3_38_F.1.1,-21.38849290416981,9.58451700017103,49
B2.MAA100138.3_56_F.1.1,28.766929402146346,-35.03686590555015,52
B2.MAA100140.3_57_F.1.1,29.532265712664014,-33.9385525915625,52
B20.B000126.3_39_F.1.1,16.27750159630254,-12.442228076811759,6
B20.B000166.3_56_F.1.1,6.0963703131271165,38.346794866768796,10
B20.B000633.3_56_F.1.1,-4.3441751576697785,-7.411358438198235,4
B20.B000634.3_56_F.1.1,-27.898052812397705,-12.028048556570061,23
B20.B000636.3_56_F.1.1,-8.958043822514302,-3.3128367262795306,19
B20.B000825.3_38_F.1.1,27.86308337417594,-11.906839110985139,11
B20.B000826.3_39_F.1.1,32.97346544002229,-2.446710649533599,0
B20.B000827.3_38_F.1.1,-4.506278587775886,-40.63124177935897,5
B20.B000971.3_39_F.1.1,17.140844108997015,18.353598856619477,2
B20.B001176.3_56_F.1.1,36.752478262323855,4.015171519641343,0
B20.B001216.3_38_F.1.1,-23.290227910959086,0.42533934787169475,3
B20.B001689.3_38_F.1.1,32.137930168585775,-17.294433424166265,11
B20.B001750.3_38_F.1.1,17.349137035632737,18.571637613203112,2
B20.B002010.3_39_F.1.1,-7.3944677970745865,-2.926016163200602,19
B20.B002011.3_38_F.1.1,-7.955617475962455,-8.72839933282097,4
B20.B002309.3_57_F.1.1,7.778489776466341,32.976057548569834,10
B20.B002421.3_39_F.1.1,-30.076341629619225,3.565680537001698,3
B20.B002427.3_39_F.1.1,-3.4897213794884334,-13.42043424398812,4
B20.B002428.3_38_F.1.1,-27.760584047238137,-10.177703892268688,23
B20.B002431.3_39_F.1.1,2.145364287234859,5.606998646653645,21
B20.B002432.3_38_F.1.1,-20.25486651814635,-16.49919589235978,1
B20.B002433.3_38_F.1.1,-27.86168470579238,-23.436863377368056,24
B20.B002435.3_39_F.1.1,-20.841675577736964,-21.42536475800614,1
B20.B002436.3_39_F.1.1,-20.86611069510231,-16.85995272744173,1
B20.B002438.3_38_F.1.1,-26.119641645093807,-19.053621277788928,24
B20.B002762.3_39_F.1.1,19.023045635072105,-31.892908448698,13
B20.B002765.3_38_F.1.1,18.332976377006844,-33.40366743593579,13
B20.B002769.3_39_F.1.1,19.05647415377877,-33.257337453855726,13
B20.B002777.3_39_F.1.1,-29.41586027056247,30.855374450041438,7
B20.B002780.3_38_F.1.1,-18.73135967326199,35.511356475362966,7
B20.B002954.3_56_F.1.1,-19.682635863056092,-27.446949342349605,1
B20.B003274.3_38_F.1.1,-18.275666106742275,9.48800329379464,9
B20.B003275.3_38_F.1.1,-3.82127533500619,34.817079476283794,25
B20.B003279.3_38_F.1.1,32.123202411704845,-16.840907623097355,11
B20.B003283.3_38_F.1.1,16.684875739071554,-10.506494572299388,6
B20.B003290.3_38_F.1.1,-1.4454127843651552,30.669098219915767,25
B20.B003291.3_39_F.1.1,-13.980153967982258,-37.15942717805246,29
B20.B003292.3_39_F.1.1,24.485155484932626,-2.664860897354225,0
B20.B003728.3_56_F.1.1,-17.746716867001037,10.598711872368687,9
B20.D041894.3_9_M.1.1,-25.3604058525455,29.934560439828342,7
B20.D041904.3_10_M.1.1,-18.575524152728903,34.85382662940957,7
B20.D041911.3_8_M.1.1,-23.62256180725211,31.20061658850166,7
B20.D041912.3_8_M.1.1,21.73201999338535,31.49982373871287,15
B20.D041914.3_8_M.1.1,-27.089083140961854,14.752796933224182,27
B20.D042044.3_9_M.1.1,20.212464288741423,12.08464349663257,18
B20.D042105.3_11_M.1.1,21.673629698213595,-30.301861689809577,13
B20.D042186.3_8_M.1.1,15.330578376909205,-39.18791869225216,13
B20.D042193.3_8_M.1.1,16.711820774017564,18.296540464068446,2
B20.D042253.3_9_M.1.1,-23.33963454730121,12.46527570951689,27
B20.D042474.3_8_M.1.1,4.8945388120690705,-35.250718911493465,5
B20.D042479.3_8_M.1.1,15.854674037205623,9.769985777069623,18
B20.D043522.3_39_F.1.1,16.768449478061864,37.44438858559116,15
B20.D043526.3_39_F.1.1,-25.209778287484376,-16.955160719618995,24
B20.D045139.3_39_F.1.1,3.435688021465007,4.437744788480048,21
B20.D045140.3_38_F.1.1,23.643076929683165,29.635523392920692,15
B20.MAA000386.3_11_M.1.1,-37.32430858339192,-3.197077343402308,3
B20.MAA000398.3_9_M.1.1,-0.23219021481997373,-17.05472905945795,4
B20.MAA000399.3_9_M.1.1,-39.13199508739893,1.4304111688867271,3
B20.MAA000400.3_8_M.1.1,-1.8833058950337596,-17.503669917518245,4
B20.MAA000409.3_10_M.1.1,23.9244487280226,36.798111471286276,15
B20.MAA000424.3_11_M.1.1,-1.3898669543744713,35.498824694550734,25
B20.MAA000427.3_11_M.1.1,-34.194386604975904,-16.176371467126387,20
B20.MAA000435.3_10_M.1.1,21.37479366981612,-19.210634000568543,6
B20.MAA000439.3_10_M.1.1,-23.23899716951526,-24.628850669277156,24
B20.MAA000496.3_10_M.1.1,7.6845991371170825,3.625100968028967,28
B20.MAA000508.3_9_M.1.1,7.9876719933416584,15.52879914116962,2
B20.MAA000510.3_8_M.1.1,-25.785110716937528,-18.155378179070897,24
B20.MAA000526.3_9_M.1.1,7.5138069747033995,8.939704602877766,28
B20.MAA000545.3_8_M.1.1,-14.649849047116556,-1.60189629995949,14
B20.MAA000559.3_8_M.1.1,7.804327282973782,14.853470981554857,2
B20.MAA000561.3_10_M.1.1,-19.36572915102251,-4.9060209619566,31
B20.MAA000564.3_10_M.1.1,0.591210520159472,29.653355472923487,25
B20.MAA000570.3_8_M.1.1,31.022907375361605,-10.319285152405056,11
B20.MAA000574.3_8_M.1.1,-24.40585018887918,-12.808303248131475,45
B20.MAA000581.3_10_M.1.1,-19.29890652659524,-4.322186255493584,31
B20.MAA000583.3_9_M.1.1,7.929836281055573,-1.4889491983557834,12
B20.MAA000586.3_8_M.1.1,-1.0174695347463982,-14.092877885315499,4
B20.MAA000587.3_8_M.1.1,-40.97839423471682,3.942891252213926,3
B20.MAA000590.3_9_M.1.1,27.753714987831234,-1.94710739152438,0
B20.MAA000592.3_9_M.1.1,30.342197190473428,3.103306873538564,0
B20.MAA000594.3_8_M.1.1,-4.852927098133821,-2.6779791295725,19
B20.MAA000597.3_9_M.1.1,16.50431774874605,-14.744997140408088,6
B20.MAA000600.3_8_M.1.1,-4.776521357049157,27.984461806451225,8
B20.MAA000603.3_10_M.1.1,34.152468603739486,2.1921924339390415,0
B20.MAA000604.3_10_M.1.1,33.981148385064415,-0.7231276220428704,0
B20.MAA000605.3_10_M.1.1,31.285475099992837,-5.863568804639465,0
B20.MAA000607.3_9_M.1.1,-15.645682245654797,-34.74468352173597,29
B20.MAA000609.3_8_M.1.1,-16.740443781345423,-42.93182619037103,50
B20.MAA000611.3_8_M.1.1,7.905763915891376,-10.422850177932228,17
B20.MAA000612.3_9_M.1.1,7.477748095256205,-8.898825158644629,17
B20.MAA000614.3_10_M.1.1,21.072830982419223,-18.204640608427734,6
B20.MAA000639.3_9_M.1.1,21.97126910442456,31.797108186862594,15
B20.MAA000652.3_10_M.1.1,15.696581340857334,3.340786966159154,18
B20.MAA000776.3_10_M.1.1,12.701332403562485,16.101395025878197,2
B20.MAA000779.3_11_M.1.1,6.30162825883264,13.13312504024894,2
B20.MAA000801.3_11_M.1.1,-2.6214687555363416,1.370362161411878,19
B20.MAA000848.3_10_M.1.1,-8.543969969455938,29.752478031058473,8
B20.MAA000870.3_10_M.1.1,-9.842187072109066,8.941251982343779,22
B20.MAA000871.3_11_M.1.1,-15.216286640699446,5.3720622079752,14
B20.MAA000880.3_11_M.1.1,-11.247174716790253,-37.40363800820416,29
B20.MAA000884.3_10_M.1.1,23.53908758133352,14.897764482497777,30
B20.MAA000891.3_10_M.1.1,9.48258461269373,5.412337612517349,28
B20.MAA000903.3_11_M.1.1,-24.489611557431825,7.571879518295651,49
B20.MAA000906.3_11_M.1.1,-22.29694310778325,-5.44055822713058,31
B20.MAA000907.3_11_M.1.1,35.99377734943798,-25.69554078760404,46
B20.MAA000908.3_10_M.1.1,-34.95604112023706,-8.307029968189267,3
B20.MAA000909.3_10_M.1.1,7.781818340752914,-12.56162248992051,17
B20.MAA000910.3_10_M.1.1,-44.20395445674265,10.533752897428533,41
B20.MAA000913.3_9_M.1.1,-24.931428653053395,-5.282956930718304,48
B20.MAA000914.3_9_M.1.1,-11.106399965799712,-25.2544064138255,1
B20.MAA000919.3_10_M.1.1,-8.145354690636752,-3.144452531877391,19
B20.MAA000925.3_9_M.1.1,-8.03934981732389,-46.28249771074674,38
B20.MAA000930.3_8_M.1.1,-1.8349946915903734,35.76232090481448,25
B20.MAA000932.3_11_M.1.1,27.985771522673307,10.592090649523954,35
B20.MAA000934.3_9_M.1.1,-19.315294106959684,-28.018633554247685,1
B20.MAA000936.3_9_M.1.1,-30.366833846595494,1.0540100080280261,3
B20.MAA000937.3_8_M.1.1,6.5585655719563105,-5.823014702489877,12
B20.MAA000944.3_9_M.1.1,-35.85593761784541,11.478655555013013,32
B20.MAA001454.3_38_F.1.1,18.21704104446641,-31.725853159101245,13
B20.MAA001539.3_56_F.1.1,-29.55221086683156,20.88185715925971,16
B20.MAA001632.3_56_F.1.1,11.685005741961731,-11.2798719015461,12
B20.MAA001857.3_38_F.1.1,24.469628060699286,15.171104732482448,30
B20.MAA001861.3_39_F.1.1,-5.43624890274586,3.50574163705847,41
B20.MAA001862.3_39_F.1.1,29.375641044739464,17.83683606891706,30
B20.MAA001865.3_38_F.1.1,-14.518586888036435,1.522433130327342,14
B20.MAA001867.3_39_F.1.1,3.38297024827544,-5.647440806043614,39
B20.MAA001868.3_38_F.1.1,-5.121266023454135,41.83387952032134,45
B20.MAA001869.3_38_F.1.1,9.983651220974252,-13.972084450121738,17
B20.MAA001871.3_39_F.1.1,9.060014601113222,-12.023567008061333,17
B20.MAA001872.3_39_F.1.1,8.245767604909462,-15.129650395095762,17
B20.MAA001873.3_38_F.1.1,-30.87680824254237,18.65303593345171,16
B20.MAA001875.3_39_F.1.1,-8.933407685526195,9.325694790677927,22
B20.MAA001883.3_39_F.1.1,17.20887055325972,6.023180459733059,18
B20.MAA001884.3_38_F.1.1,13.879483289500723,9.051256714554876,2
B20.MAA001887.3_39_F.1.1,-14.56164775176016,28.739791752198066,8
B20.MAA001889.3_38_F.1.1,-2.389435023170191,-22.0401849465444,36
B20.MAA001892.3_38_F.1.1,2.2011404288052416,-20.83849634887173,23
B20.MAA001895.3_38_F.1.1,12.440026636477207,-32.42025298643585,5
B21.B000126.3_39_F.1.1,15.66315182548942,-12.685358117685857,6
B21.B000127.3_38_F.1.1,-13.272727014056878,-13.051476504721132,1
B21.B000166.3_56_F.1.1,-18.649062389222117,-20.455192239495055,1
B21.B000633.3_56_F.1.1,-28.79503223042371,-11.675293348656508,23
B21.B000825.3_38_F.1.1,29.567273973876844,-13.412290320265646,11
B21.B000827.3_38_F.1.1,1.1606952091280707,-41.45874790760455,5
B21.B000971.3_39_F.1.1,2.4295826166279553,13.61503281394623,2
B21.B001176.3_56_F.1.1,38.834686282676536,1.5819871875381575,0
B21.B001689.3_38_F.1.1,26.11718956108569,-11.790665471652298,11
B21.B001717.3_38_F.1.1,-15.781302075947513,-1.4382102793138627,14
B21.B001750.3_38_F.1.1,-0.9600699623121627,-37.33723278930616,5
B21.B002010.3_39_F.1.1,-19.117582751575362,-4.844237095907757,31
B21.B002011.3_38_F.1.1,-28.619494458913973,2.342238594798561,3
B21.B002309.3_57_F.1.1,-18.717098247363495,-18.564157824040212,1
B21.B002423.3_39_F.1.1,-5.441814389697239,-13.238602290127671,4
B21.B002427.3_39_F.1.1,-10.146660257914558,-10.288584970438457,4
B21.B002428.3_38_F.1.1,-11.319506365123534,-9.025077746256665,4
B21.B002431.3_39_F.1.1,-34.73200066014541,2.4856709337047826,3
B21.B002432.3_38_F.1.1,-21.807657523993203,-0.229730159430038,3
B21.B002433.3_38_F.1.1,8.511964148647845,29.180064881336666,10
B21.B002435.3_39_F.1.1,4.742183716918819,39.95609396739853,10
B21.B002438.3_38_F.1.1,8.317635127418553,26.411936300263992,10
B21.B002762.3_39_F.1.1,22.344300805818804,-31.137688851136446,13
B21.B002765.3_38_F.1.1,22.405323087622453,-25.89487621502268,13
B21.B002769.3_39_F.1.1,21.673676272310708,-27.0830413320147,13
B21.B002777.3_39_F.1.1,-24.69067358505794,32.086214710704006,7
B21.B002954.3_56_F.1.1,-27.537065266001683,-22.090851523087238,24
B21.B003283.3_38_F.1.1,15.847169696468528,-11.31124309881702,6
B21.B003290.3_38_F.1.1,-7.265838395494288,-45.031447938585316,38
B21.B003291.3_39_F.1.1,-10.57404631948202,-35.48706441669766,29
B21.B003292.3_39_F.1.1,33.92580179399215,7.0254814834722374,0
B21.B003728.3_56_F.1.1,-21.279960394039833,3.8077084002154735,14
B21.D041894.3_9_M.1.1,-26.500335425137138,30.010685878781164,7
B21.D041904.3_10_M.1.1,-21.351782252773177,30.781976293402025,7
B21.D041911.3_8_M.1.1,-20.439799887408267,31.91492653401556,7
B21.D041912.3_8_M.1.1,22.803939992120842,34.32237717609293,15
B21.D041914.3_8_M.1.1,-22.05293312277293,15.881365689682552,27
B21.D042044.3_9_M.1.1,16.96050887736264,12.756097816724807,18
B21.D042105.3_11_M.1.1,21.27353698633811,-32.83407091542028,13
B21.D042186.3_8_M.1.1,15.43207427415099,-38.69209736961374,13
B21.D042193.3_8_M.1.1,18.293583146051684,15.196765022294224,18
B21.D042253.3_9_M.1.1,-22.305932423022433,15.552251275368556,27
B21.D042474.3_8_M.1.1,-35.87370758992233,-5.228883281968747,3
B21.D042475.3_9_M.1.1,-13.671608883445002,3.4783948309865096,14
B21.D042479.3_8_M.1.1,17.5663686653111,3.2028005809190683,18
B21.D043526.3_39_F.1.1,-28.756107618144284,-23.98849183244828,24
B21.D045067.3_38_F.1.1,-22.452375511113132,-0.6660752333110078,3
B21.D045140.3_38_F.1.1,15.87474635165322,35.00540770155389,15
