"","p_val","avg_diff","pct.1","pct.2","cluster","gene"
"Cst67",5.82103036908826e-185,1.53644823641016,1,0.431,"8","Cst6"
"Hoxc132",6.13727176515163e-184,0.88937035850089,0.941,0.083,"8","Hoxc13"
"Sprr1b7",3.76178564054754e-181,2.09052812691725,0.99,0.453,"8","Sprr1b"
"Klk142",1.2459956035645e-179,2.11066731584634,0.798,0.158,"8","Klk14"
"Ttc361",1.21121635271498e-177,0.689593432268516,0.813,0.054,"8","Ttc36"
"Krt33b",6.74028969113694e-177,2.00438410631776,0.33,0.028,"8","Krt33b"
"Lrrc15",1.11946981983528e-176,1.79433111086984,0.488,0.039,"8","Lrrc15"
"Gprc5a",1.36528481643306e-171,0.904309491781624,0.69,0.057,"8","Gprc5a"
"Acot7",7.2459935041625e-171,0.66165221970827,0.911,0.216,"8","Acot7"
"Tm4sf4",7.5350070998462e-168,0.606558745478734,0.542,0.003,"8","Tm4sf4"
"1110049F12Rik",8.11403363937837e-167,0.690672183213999,0.862,0.466,"8","1110049F12Rik"
"Tagln3",8.44550220826122e-166,0.48594162708682,0.744,0.028,"8","Tagln3"
"Csdc2",4.04688513490555e-160,0.57989750698406,0.611,0.029,"8","Csdc2"
"Metap2",1.64143157624645e-157,0.815741294920643,1,0.915,"8","Metap2"
"Nrp1",7.77547760509182e-153,0.340893962646912,0.576,0.009,"8","Nrp1"
"Fxyd41",9.47828361280335e-153,0.899121256546066,0.926,0.11,"8","Fxyd4"
"Prdx54",9.03619882050104e-152,0.991454456309226,1,0.87,"8","Prdx5"
"Krt33a",1.33089609327286e-148,1.97446219015054,0.271,0.035,"8","Krt33a"
"Prss531",7.98858599434504e-146,1.16516767809677,0.892,0.105,"8","Prss53"
"Lbh",7.00268073271172e-143,0.49743951761711,0.67,0.041,"8","Lbh"
"Fam25c5",1.64115066224704e-139,1.09465158248965,1,0.82,"8","Fam25c"
"Epgn1",1.89270167958262e-138,1.16179413127922,0.862,0.116,"8","Epgn"
"Miat",8.2264126066216e-138,0.259215139668478,0.517,0.007,"8","Miat"
"Krt34",2.98917428469586e-135,1.99239287884732,0.266,0.022,"8","Krt34"
"Psors1c2",9.49992991991555e-134,1.09839627326528,0.562,0.032,"8","Psors1c2"
"Rassf9",1.8530588055366e-131,0.583231452589478,0.906,0.139,"8","Rassf9"
"Ppa11",4.06295600331841e-131,0.727742204832628,0.975,0.669,"8","Ppa1"
"Cdkn1a4",3.7229019862629e-130,1.0879409848167,1,0.917,"8","Cdkn1a"
"Sbsn7",3.20703882882469e-129,1.25891024703979,1,0.824,"8","Sbsn"
"Spire1",2.73005366251735e-128,0.294157612193659,0.695,0.043,"8","Spire1"
"Pdcd46",4.14341477353031e-128,1.01412739638776,0.99,0.61,"8","Pdcd4"
"Stk17b",2.67926102956322e-127,0.562839392174294,0.729,0.201,"8","Stk17b"
"Krt86",8.86804850080966e-127,1.16526921331008,0.374,0.016,"8","Krt86"
"Unc5b",9.65960159991701e-127,0.628117238187075,0.921,0.287,"8","Unc5b"
"Tmem545",3.07963292323003e-125,0.808074609494667,0.995,0.567,"8","Tmem54"
"Snx7",6.60423334625564e-119,0.556865413434372,0.813,0.181,"8","Snx7"
"Rab44",5.02440900116712e-117,0.394299978030474,0.704,0.071,"8","Rab44"
"Plekha4",3.09420737818658e-116,0.269147899441435,0.557,0.026,"8","Plekha4"
"Snn",3.85921323230051e-115,0.32746601659226,0.724,0.07,"8","Snn"
"Gpr126",9.37939095163358e-115,0.353884018075758,0.704,0.068,"8","Gpr126"
"Krt39",1.47165548762144e-112,0.626497559597565,0.379,0.002,"8","Krt39"
"Metrnl6",6.7469602868267e-112,0.818952848067633,0.936,0.336,"8","Metrnl"
"Hexb",2.4204889150946e-110,0.5712866871386,0.847,0.207,"8","Hexb"
"Dnase1l2",3.40252071285979e-110,0.416147620323825,0.635,0.058,"8","Dnase1l2"
"Slurp14",1.25231048523502e-108,1.22642278038264,0.906,0.204,"8","Slurp1"
"Polr2l3",2.69004042067657e-107,0.628951681164506,1,0.839,"8","Polr2l"
"Cnfn7",2.96557808495691e-107,1.46357287283755,0.99,0.727,"8","Cnfn"
"Tprg",2.22656136709405e-106,0.371057282933754,0.759,0.094,"8","Tprg"
"Gdpd11",2.47484517005806e-106,0.657432271477187,0.966,0.385,"8","Gdpd1"
"Pcdh7",4.74549425827178e-104,0.399351676878361,0.749,0.096,"8","Pcdh7"
"Pla2g161",1.1606732917568e-103,0.473636126379383,0.833,0.145,"8","Pla2g16"
"Fam84a1",3.99807153098966e-103,0.670027625981652,0.931,0.31,"8","Fam84a"
"Sqrdl",4.72566251945168e-103,0.339347264152067,0.621,0.062,"8","Sqrdl"
"Tuba4a5",7.14165299422199e-103,0.957539474940619,1,0.798,"8","Tuba4a"
"Myo5b1",1.69521469388334e-102,0.436781545967924,0.813,0.136,"8","Myo5b"
"Gjb27",4.64005799549684e-102,0.4280008018484,0.936,0.263,"8","Gjb2"
"Mocs25",2.19918245880627e-101,0.748171141206419,0.956,0.619,"8","Mocs2"
"Rnaset2b",5.45985372387803e-99,0.592588364106479,0.833,0.289,"8","Rnaset2b"
"2310002J15Rik7",9.19801113400667e-99,1.16270286315156,0.995,0.495,"8","2310002J15Rik"
"Hist2h2aa1",9.90572668294877e-99,0.577630929156791,0.926,0.344,"8","Hist2h2aa1"
"Krtdap7",1.04115364663225e-97,0.684850881836831,1,0.762,"8","Krtdap"
"Dmpk2",1.47407391423899e-96,0.568687704096031,0.897,0.21,"8","Dmpk"
"Phldb1",2.642391786075e-96,0.421382039668738,0.828,0.151,"8","Phldb1"
"Smagp7",3.33732105484678e-96,0.742998922847502,0.961,0.352,"8","Smagp"
"Pfn21",8.73054182187702e-95,0.501494927278574,0.877,0.193,"8","Pfn2"
"Pea15a",9.20667922125043e-95,0.483912738045895,0.901,0.236,"8","Pea15a"
"Sdr9c71",2.36069196084647e-93,0.357536283570432,0.759,0.117,"8","Sdr9c7"
"Cd82",2.95956875990046e-93,0.587385089040863,0.931,0.372,"8","Cd82"
"Msx21",4.74314918535752e-93,0.355115069334872,0.749,0.124,"8","Msx2"
"Ckb7",4.89612764655737e-93,0.833572671518189,0.975,0.378,"8","Ckb"
"Nhp24",5.68632268773383e-93,0.604162809923141,1,0.92,"8","Nhp2"
"Bbs2",5.66673654784632e-92,0.419308793750651,0.64,0.149,"8","Bbs2"
"Pdcd51",7.47368452529066e-92,0.605829503324834,0.961,0.815,"8","Pdcd5"
"Dsg1a6",8.62087976052937e-92,0.856617841867643,0.99,0.397,"8","Dsg1a"
"Kif13a",1.44849872390155e-91,0.308870489650087,0.759,0.132,"8","Kif13a"
"Lhfpl1",2.13720860878127e-91,0.429297216032747,0.823,0.198,"8","Lhfpl1"
"Endou7",1.64956354907903e-90,0.259385528530495,0.926,0.309,"8","Endou"
"Rab255",3.14987615493707e-89,0.65772444749234,1,0.948,"8","Rab25"
"Peli11",2.22554751612051e-88,0.568378537051599,0.931,0.4,"8","Peli1"
"Osbpl1a1",7.15290500703111e-88,0.392058795302944,0.857,0.194,"8","Osbpl1a"
"Cited41",8.27569057917612e-88,0.519665985961004,0.729,0.199,"8","Cited4"
"Clu4",8.34630301586802e-88,0.662880963612089,0.911,0.265,"8","Clu"
"Ccdc64b3",4.24262152476266e-85,0.558261567936378,0.877,0.278,"8","Ccdc64b"
"Ly6g6c7",7.42002138453873e-85,1.57941867950388,0.961,0.481,"8","Ly6g6c"
"Med30",8.75514465849025e-84,0.485932852098053,0.916,0.5,"8","Med30"
"2310042E22Rik3",1.54248625578102e-83,0.798888501077663,0.852,0.2,"8","2310042E22Rik"
"Sdc31",2.0317871349882e-83,0.389699960336886,0.842,0.195,"8","Sdc3"
"Clic36",2.72534834777473e-82,0.680820237411485,0.975,0.453,"8","Clic3"
"Uaca",3.60880588277939e-82,0.356688090317086,0.626,0.145,"8","Uaca"
"Tuba1a6",3.76197513772715e-82,0.962824536889005,0.995,0.715,"8","Tuba1a"
"0610040J01Rik",4.32691978844649e-82,0.277753081151449,0.621,0.075,"8","0610040J01Rik"
"Serpinb112",4.33935589796961e-82,0.862438311005065,0.69,0.111,"8","Serpinb11"
"Tm4sf1",1.19086570121529e-81,0.509852243868048,0.547,0.056,"8","Tm4sf1"
"Cthrc1",4.28318013118155e-81,0.270957205781559,0.488,0.034,"8","Cthrc1"
"Kazald16",4.54074297991631e-81,0.752751328770772,0.956,0.402,"8","Kazald1"
"Fzd6",6.17949688305726e-81,0.432150590403339,0.857,0.247,"8","Fzd6"
"AI1180781",7.23085594268808e-81,0.27318807567885,0.734,0.149,"8","AI118078"
"Kctd115",1.29710047857842e-80,0.740001432305439,0.916,0.307,"8","Kctd11"
"Gjb43",2.19588921274474e-80,0.640315380855748,0.837,0.322,"8","Gjb4"
"Bpifc1",1.46490007854289e-79,0.327544835834766,0.729,0.135,"8","Bpifc"
"Elovl47",2.4632992019543e-79,0.656518838520427,0.941,0.329,"8","Elovl4"
"Oit1",4.36524010472761e-79,0.300950678912266,0.286,0.003,"8","Oit1"
"Leprel43",5.28842199192575e-79,0.603724861169508,0.966,0.533,"8","Leprel4"
"Scnn1a1",2.3790463036743e-78,0.446537517865552,0.852,0.254,"8","Scnn1a"
"1110008P14Rik5",3.88513020623661e-78,0.596458886220976,0.975,0.56,"8","1110008P14Rik"
"Rhov8",1.66480062064603e-76,0.384753596692006,0.98,0.39,"8","Rhov"
"H2afj5",4.27743914730682e-76,0.641594183131367,1,0.917,"8","H2afj"
"Glrx8",6.16899527998104e-76,0.706062805036296,0.941,0.382,"8","Glrx"
"Aim1",8.5431868876107e-76,0.398059008051909,0.857,0.313,"8","Aim1"
"Syne23",4.60737204124661e-75,0.526946778234614,0.926,0.361,"8","Syne2"
"Rab3ip",5.72801098008923e-75,0.294412430829709,0.759,0.166,"8","Rab3ip"
"Rab11fip11",5.26635828547997e-74,0.488822852061399,0.803,0.197,"8","Rab11fip1"
"Adrm13",8.16892571930329e-74,0.608850606827977,0.995,0.811,"8","Adrm1"
"Higd1a3",7.47495905104595e-73,0.677546361056472,0.995,0.878,"8","Higd1a"
"Hebp27",8.33651961418529e-73,0.644754613644194,0.956,0.46,"8","Hebp2"
"Ppap2b",9.39884100912301e-73,0.447360586519259,0.847,0.259,"8","Ppap2b"
"Ppl8",1.06072158472058e-72,0.288049114724408,0.897,0.311,"8","Ppl"
"Wdr621",2.92044620608632e-72,0.379176434937513,0.808,0.2,"8","Wdr62"
"Phlda2",3.19481311528733e-72,0.517059670660176,0.778,0.23,"8","Phlda2"
"Eif1ax1",3.45198390665328e-72,0.519024762808953,0.99,0.887,"8","Eif1ax"
"Tmem159",3.5778877065735e-72,0.429062570694728,0.877,0.338,"8","Tmem159"
"Spint15",3.58304887480205e-72,0.562317283808013,0.946,0.39,"8","Spint1"
"P2ry2",1.00167917008352e-70,0.264915051105894,0.65,0.114,"8","P2ry2"
"Arc1",3.17351558992894e-70,0.742824414480256,0.778,0.382,"8","Arc"
"Grhl13",3.30788521050698e-70,0.356946528537028,0.936,0.333,"8","Grhl1"
"Gjb5",5.41217606179782e-70,0.445837495288913,0.793,0.261,"8","Gjb5"
"Cdkn2b",6.4653016086227e-70,0.427189471330436,0.773,0.213,"8","Cdkn2b"
"Mal26",1.49571235352569e-69,0.558379037980901,0.867,0.263,"8","Mal2"
"Cldn46",2.80533625952308e-69,0.986967696647096,0.98,0.493,"8","Cldn4"
"Lypd36",3.05585299916826e-69,0.742186876864598,0.995,0.838,"8","Lypd3"
"Efnb2",1.11677190036002e-68,0.381949377690035,0.852,0.263,"8","Efnb2"
"Acer17",1.15616057176256e-68,0.444372533271013,0.931,0.333,"8","Acer1"
"Akap131",3.9125753790218e-68,0.409464630560195,0.847,0.285,"8","Akap13"
"2310033E01Rik8",7.92894357058442e-68,0.939515740647783,0.98,0.532,"8","2310033E01Rik"
"Cmtm81",1.10699063999076e-67,0.425296190158221,0.567,0.081,"8","Cmtm8"
"Cldn23",6.61300279110506e-67,0.443737096372974,0.507,0.093,"8","Cldn23"
"Ppp2r1b",3.47512101187367e-66,0.309456050518244,0.764,0.199,"8","Ppp2r1b"
"Abtb2",8.17097303131571e-66,0.311553127083135,0.734,0.169,"8","Abtb2"
"1110067D22Rik7",9.75905108998422e-66,0.276933362125219,0.966,0.451,"8","1110067D22Rik"
"Tmbim4",3.08341623279524e-65,0.406158020960722,0.847,0.506,"8","Tmbim4"
"Rhbg5",6.37545093921875e-65,0.415928277095704,0.867,0.296,"8","Rhbg"
"Pgp",7.19079194276756e-65,0.384464878052132,0.803,0.261,"8","Pgp"
"Zfp7506",2.33906949330652e-64,0.495648301632649,0.931,0.362,"8","Zfp750"
"Eif2b3",2.70038123983942e-64,0.320051345105748,0.665,0.212,"8","Eif2b3"
"Alox12b3",2.85457994792793e-64,0.779630144744035,0.739,0.189,"8","Alox12b"
"Gltp6",7.30199322969393e-64,0.564806659028764,1,0.941,"8","Gltp"
"Pdzk1ip18",1.81703591752159e-63,0.317704386327414,0.877,0.331,"8","Pdzk1ip1"
"Nts",2.55281225144154e-63,0.489513601860077,0.251,0.003,"8","Nts"
"Kif1b",5.39337235098331e-63,0.377370119676152,0.867,0.338,"8","Kif1b"
"Acer3",5.59232706571638e-63,0.322967414429925,0.818,0.283,"8","Acer3"
"Adipor1",6.41915996668903e-63,0.495639783332677,0.99,0.903,"8","Adipor1"
"Ereg1",6.99359764759447e-63,1.04343695596948,0.522,0.076,"8","Ereg"
"Mtap7",7.70399377679722e-63,0.379301867351138,0.897,0.348,"8","Mtap7"
"Sec11c4",1.14652950328707e-62,0.593870634585225,0.892,0.484,"8","Sec11c"
"Cadm41",1.60833538236409e-62,0.366616064632094,0.547,0.102,"8","Cadm4"
"Sprr1a7",1.85082049264144e-62,1.00066392116402,0.961,0.554,"8","Sprr1a"
"Hist1h1c1",2.69282012915792e-62,0.763259134645477,0.956,0.585,"8","Hist1h1c"
"Bspry1",1.20798849962279e-61,0.316412100517927,0.842,0.269,"8","Bspry"
"Sqle3",2.1021864975062e-61,0.353101301061146,0.872,0.298,"8","Sqle"
"Gm141371",1.01512598559932e-60,0.25204570761449,0.537,0.079,"8","Gm14137"
"Areg6",2.16919388784884e-60,0.836888803684941,0.837,0.286,"8","Areg"
"Efhd11",5.12513215956007e-59,0.303375937376514,0.581,0.104,"8","Efhd1"
"Psapl18",1.08735502499572e-58,0.448924699944584,0.897,0.341,"8","Psapl1"
"Ank31",2.9719807463399e-58,0.302034137379909,0.833,0.285,"8","Ank3"
"Bambi8",3.8902925230201e-58,0.488610203778302,0.941,0.408,"8","Bambi"
"Eif2b4",8.94827549348442e-58,0.377185358213733,0.808,0.333,"8","Eif2b4"
"Trim21",1.01206923632562e-57,0.291127423290828,0.714,0.184,"8","Trim2"
"Cars",2.0226359930143e-57,0.315031459448085,0.635,0.214,"8","Cars"
"Ppp1r24",4.97041861032596e-57,0.56890008200529,0.99,0.831,"8","Ppp1r2"
"Ankrd353",6.84830827783468e-57,0.438290839472365,0.818,0.298,"8","Ankrd35"
"Plxdc25",7.4975752743157e-57,0.419671885936308,0.926,0.386,"8","Plxdc2"
"Mpzl3",1.69184692408144e-56,0.31508988815802,0.68,0.182,"8","Mpzl3"
"1500032L24Rik3",5.20110647149985e-56,0.441178371625337,1,0.939,"8","1500032L24Rik"
"Ptrh11",5.49748694455131e-56,0.387159646524476,0.793,0.263,"8","Ptrh1"
"Usp16",6.59431815244712e-55,0.358343725048452,0.897,0.386,"8","Usp16"
"Ankrd222",9.17349194331903e-55,0.275214826618972,0.847,0.311,"8","Ankrd22"
"Cdc42ep5",1.22913261038161e-54,0.382073114427931,0.897,0.396,"8","Cdc42ep5"
"Ly6g6e8",1.48224981697288e-54,0.340941854138795,0.892,0.363,"8","Ly6g6e"
"Ppp2r4",3.77301206387802e-54,0.419933863557928,0.936,0.624,"8","Ppp2r4"
"Myo18a1",4.03516242447612e-54,0.310479531952582,0.872,0.337,"8","Myo18a"
"Rab11a6",6.16122437418744e-54,0.532489609996074,1,0.808,"8","Rab11a"
"Serpinb71",1.7584534923312e-53,0.360974129877215,0.498,0.076,"8","Serpinb7"
"Nme14",1.90749514052258e-53,0.462793727745211,1,0.941,"8","Nme1"
"Gba",2.00394688623378e-53,0.273102169513829,0.833,0.3,"8","Gba"
"Aebp2",9.14473285922763e-53,0.399806200732006,0.887,0.49,"8","Aebp2"
"Josd2",1.47701816795299e-52,0.417082700815326,0.941,0.609,"8","Josd2"
"Nxt1",1.51883955073054e-52,0.412705335126753,0.911,0.509,"8","Nxt1"
"Btaf1",2.07425716821107e-52,0.271232721699666,0.675,0.189,"8","Btaf1"
"Arpc1a3",2.09060625668634e-52,0.437296476927912,0.985,0.729,"8","Arpc1a"
"Dhx32",1.0891785079161e-51,0.324390264517843,0.867,0.342,"8","Dhx32"
"Spnb35",1.56407582485322e-51,0.391864460638801,0.867,0.348,"8","Spnb3"
"Vsig85",4.09385025762492e-51,0.656836889638571,0.98,0.727,"8","Vsig8"
"Chmp4c1",4.67686993277299e-51,0.253115246555849,0.754,0.238,"8","Chmp4c"
"Fam46b5",8.34231838729486e-51,0.38748449232711,0.808,0.288,"8","Fam46b"
"Ube2r2",1.47955730000822e-50,0.415495826371237,0.951,0.659,"8","Ube2r2"
"Tlcd11",1.90255291072335e-50,0.250298475517906,0.739,0.228,"8","Tlcd1"
"Cpeb24",3.19094767558541e-50,0.352886218648504,0.892,0.372,"8","Cpeb2"
"Cox17",3.19358193183276e-50,0.397392719577251,0.97,0.664,"8","Cox17"
"Tars",1.26716643805188e-49,0.326997315592157,0.837,0.415,"8","Tars"
"Lrrfip11",1.42081450540477e-49,0.434803435973972,0.951,0.568,"8","Lrrfip1"
"Pdlim26",2.14975689138992e-49,0.38986202314782,0.975,0.533,"8","Pdlim2"
"9430023L20Rik",2.87503423096216e-49,0.37325120025366,0.892,0.59,"8","9430023L20Rik"
"Zdhhc211",3.04977404134781e-49,0.300595898595796,0.744,0.252,"8","Zdhhc21"
"Pvrl47",3.14445129992238e-49,0.429819895639767,0.961,0.501,"8","Pvrl4"
"Hspb83",4.21541180863176e-49,0.546137864635053,0.995,0.921,"8","Hspb8"
"Serpinb27",7.19055405743627e-49,0.438725669614123,0.882,0.39,"8","Serpinb2"
"Zcchc10",7.33702475780519e-49,0.288792690356462,0.803,0.313,"8","Zcchc10"
"Tusc2",1.02375576060753e-48,0.254668615986726,0.704,0.222,"8","Tusc2"
"Smpd1",1.19558112994969e-48,0.303008396972004,0.507,0.14,"8","Smpd1"
"Prom22",1.95275491260666e-48,0.36802902086249,0.916,0.427,"8","Prom2"
"B230312A22Rik1",3.14064142227256e-48,0.352240564471687,0.808,0.322,"8","B230312A22Rik"
"Mprip",6.58664322989454e-48,0.319345619386968,0.921,0.457,"8","Mprip"
"Kctd5",7.58170139235904e-48,0.30057369954596,0.833,0.351,"8","Kctd5"
"Fam188a2",4.04585750927821e-47,0.359757405972477,0.892,0.422,"8","Fam188a"
"Cd1641",1.41565346418006e-46,0.427926877874454,0.966,0.668,"8","Cd164"
"Sprr2j-ps",1.72026269737356e-46,0.270739075703818,0.389,0.051,"8","Sprr2j-ps"
"Map3k61",1.72873921466279e-46,0.300426000136212,0.764,0.265,"8","Map3k6"
"Pdrg1",1.76104238229464e-46,0.399346258080483,0.951,0.625,"8","Pdrg1"
"Hspa2",1.27855687827571e-45,0.265525172773099,0.724,0.243,"8","Hspa2"
"Evpl8",1.8941385739022e-45,0.455277509840059,0.916,0.44,"8","Evpl"
"Pkp14",2.2902818143488e-45,0.378694077026661,1,0.87,"8","Pkp1"
"Eif2s1",4.27365448387181e-45,0.405978593722498,0.98,0.805,"8","Eif2s1"
"Ndrg24",6.36601228348357e-45,0.336126287844879,0.852,0.357,"8","Ndrg2"
"Tgm16",7.45009961949501e-45,0.301382879067247,0.98,0.555,"8","Tgm1"
"Sult2b17",9.07552713612745e-45,0.269561363193853,0.941,0.502,"8","Sult2b1"
"Kif1c2",1.10407249884921e-44,0.312217653800432,0.901,0.415,"8","Kif1c"
"Ppfibp11",1.65233791841779e-44,0.331384912088292,0.877,0.4,"8","Ppfibp1"
"Tmem55a",2.82361284877833e-44,0.280977202475893,0.729,0.278,"8","Tmem55a"
"Rab27b1",1.10100967152207e-43,0.428563895010671,0.862,0.413,"8","Rab27b"
"Suds3",2.24381387168367e-43,0.357611140750688,0.956,0.632,"8","Suds3"
"Tuft11",6.3001927596691e-43,0.262570001086582,0.823,0.349,"8","Tuft1"
"Cdc42ep34",1.74930162101356e-42,0.527974640140524,0.901,0.501,"8","Cdc42ep3"
"Odz2",1.82156159222392e-42,0.298734404857763,0.567,0.171,"8","Odz2"
"AI4135821",3.34066557101506e-42,0.294490732238309,0.803,0.32,"8","AI413582"
"Slc9a3r14",4.48074224943555e-42,0.429386558495896,0.966,0.674,"8","Slc9a3r1"
"Tmem45a4",6.20299782162026e-42,0.445575626905183,0.744,0.268,"8","Tmem45a"
"Ddah21",2.24450362621371e-41,0.293094603725531,0.68,0.218,"8","Ddah2"
"Sdr16c56",4.0388079543887e-41,0.402390443179526,0.68,0.233,"8","Sdr16c5"
"Pof1b3",6.64042908581968e-41,0.479109885416248,0.793,0.347,"8","Pof1b"
"Dusp2",1.14588927440104e-40,0.460315731437223,0.404,0.093,"8","Dusp2"
"Scamp21",2.23712000160875e-40,0.263965634047923,0.887,0.445,"8","Scamp2"
"Xbp1",1.992433824825e-39,0.342226646467155,0.911,0.511,"8","Xbp1"
"Dhrs12",8.58310448062167e-39,0.411207033705722,0.926,0.698,"8","Dhrs1"
"Dohh1",9.79177283968811e-39,0.335800733313508,0.951,0.61,"8","Dohh"
"Nrarp4",2.25280692555879e-38,0.363187433947469,0.946,0.549,"8","Nrarp"
"Rhod",4.74765603276685e-38,0.272132633612925,0.798,0.343,"8","Rhod"
"Memo1",8.32979932507173e-38,0.311454628659782,0.872,0.473,"8","Memo1"
"Mpzl23",9.43230457823208e-38,0.278783830542643,0.941,0.516,"8","Mpzl2"
"Notch1",1.5231080726185e-37,0.342350755247114,0.906,0.494,"8","Notch1"
"Ovol17",1.56813189344358e-37,0.569807567614456,0.99,0.749,"8","Ovol1"
"Eprs",1.56992393991966e-37,0.364171406944201,0.926,0.645,"8","Eprs"
"Akap9",1.79715055782446e-37,0.289687695646407,0.926,0.505,"8","Akap9"
"Lmo15",3.39158135829006e-37,0.491513684773906,0.936,0.713,"8","Lmo1"
"Ndfip1",9.17114428768408e-37,0.300156117085267,0.882,0.468,"8","Ndfip1"
"Znrf1",1.1389937746586e-36,0.260489192908715,0.842,0.399,"8","Znrf1"
"Hist1h2bc4",3.67798997511559e-36,0.369134790725059,0.99,0.902,"8","Hist1h2bc"
"Nrd1",5.05008332490639e-36,0.266041314392372,0.916,0.513,"8","Nrd1"
"Bnipl3",7.78024663808151e-36,0.319259048936761,0.956,0.573,"8","Bnipl"
"Trex21",9.76862361744388e-36,0.312365828162618,0.576,0.169,"8","Trex2"
"Ppdpf2",4.23251447855742e-35,0.345382650424566,0.975,0.726,"8","Ppdpf"
"2900053A13Rik",4.27997452476007e-35,0.275906698489412,0.911,0.516,"8","2900053A13Rik"
"Myh143",9.79298269961841e-35,0.296243658860591,0.818,0.409,"8","Myh14"
"Eppk15",2.96893285276941e-34,0.43343666862821,0.956,0.618,"8","Eppk1"
"Aloxe3",5.92666486658577e-34,0.369150426066319,0.443,0.144,"8","Aloxe3"
"Tubb4b5",1.57867880149043e-33,0.593476506410048,0.995,0.845,"8","Tubb4b"
"Ryk",2.22940142567185e-33,0.277885112076962,0.847,0.448,"8","Ryk"
"Midn",2.27560791262586e-33,0.35091726508071,0.911,0.593,"8","Midn"
"Cd24a4",2.31369904613922e-33,0.434450018519163,0.995,0.903,"8","Cd24a"
"F37",5.07561336991355e-33,0.562453340836375,0.842,0.432,"8","F3"
"5430407P10Rik",7.20156492071789e-33,0.270689970303581,0.729,0.332,"8","5430407P10Rik"
"Gspt1",1.013510233117e-32,0.317646674743225,0.956,0.69,"8","Gspt1"
"Atp6v1d2",8.16208642745895e-32,0.34278454213426,0.941,0.632,"8","Atp6v1d"
"Klk121",8.71038673959088e-32,0.496547033483174,0.36,0.102,"8","Klk12"
"Aldh3b25",4.24541326178293e-31,0.387751918525151,0.956,0.619,"8","Aldh3b2"
"Errfi11",9.14448589994032e-31,0.339373140355885,0.867,0.478,"8","Errfi1"
"Mrp63",1.93643799278554e-30,0.311528236136538,0.97,0.774,"8","Mrp63"
"Dlgap44",2.15621066698273e-30,0.288337481251773,0.921,0.555,"8","Dlgap4"
"Phlda13",2.33817026596909e-30,0.685839053799212,0.975,0.774,"8","Phlda1"
"Eif2b1",2.3490394770073e-30,0.250770999104522,0.857,0.479,"8","Eif2b1"
"Mall7",1.986442446638e-29,0.252396372427243,0.833,0.439,"8","Mall"
"Fdx1",2.31314455782708e-29,0.314520558095193,0.901,0.685,"8","Fdx1"
"Bag11",5.99337927194634e-29,0.316531915128044,0.975,0.921,"8","Bag1"
"Polr3k",8.83694473115021e-29,0.270478608494232,0.842,0.514,"8","Polr3k"
"Csda3",1.25429016926109e-28,0.366003375311885,0.98,0.81,"8","Csda"
"Tmem93",2.47240702493621e-28,0.296217703884905,0.961,0.774,"8","Tmem93"
"Polb1",5.31885550380049e-28,0.295019183354858,0.916,0.613,"8","Polb"
"Ppfibp2",9.59163785277389e-28,0.302154507130435,0.901,0.555,"8","Ppfibp2"
"Itpkc6",1.21449692868719e-27,0.38547707895802,0.906,0.558,"8","Itpkc"
"Ndufv31",2.52088526148747e-27,0.309803543007579,0.975,0.833,"8","Ndufv3"
"Dsc27",3.21064845770417e-27,0.262377059754552,0.842,0.464,"8","Dsc2"
"Ahnak4",5.47844685550462e-27,0.374910778098049,1,0.928,"8","Ahnak"
"Dnajc7",8.59339672894504e-27,0.267909248314611,0.951,0.65,"8","Dnajc7"
"1810058I24Rik",1.17784915019877e-25,0.280005656530882,0.966,0.769,"8","1810058I24Rik"
"Ube2a",4.66376064867664e-25,0.299501672958166,0.926,0.773,"8","Ube2a"
"Pim33",8.45608564667876e-25,0.380228893176419,0.98,0.87,"8","Pim3"
"Ociad2",1.95673723999131e-24,0.273795817954385,0.985,0.912,"8","Ociad2"
"Hbegf5",2.05003226953154e-24,0.444716152251968,0.941,0.703,"8","Hbegf"
"Tmem1343",4.38758754800323e-24,0.282063107731134,0.99,0.911,"8","Tmem134"
"Tpd522",5.00549886001773e-24,0.272811358444378,0.966,0.717,"8","Tpd52"
"Elovl15",6.94356050329566e-24,0.301096804748581,0.97,0.714,"8","Elovl1"
"Pkp32",2.50684953634426e-23,0.270839457178862,1,0.933,"8","Pkp3"
"Eif5b",2.55299662232683e-23,0.275842528238977,0.995,0.874,"8","Eif5b"
"Eif3a",1.88789220793399e-22,0.305032398876105,0.966,0.845,"8","Eif3a"
"Hspa51",2.73584830514935e-22,0.408275105051693,0.985,0.873,"8","Hspa5"
"Lsr",3.832076350981e-20,0.252253382788704,0.892,0.625,"8","Lsr"
"1500003O03Rik2",1.16574187507795e-19,0.250862887068186,0.946,0.714,"8","1500003O03Rik"
"Bnip3l1",1.28038827598346e-19,0.254935382877472,0.975,0.8,"8","Bnip3l"
"Rbbp6",1.56781189023485e-19,0.251496236640906,0.872,0.671,"8","Rbbp6"
