p_val,avg_logFC,pct.1,pct.2,cluster,gene,,
1.62E-06,1.006882879,0.571,0.186,29,Cstb,,
6.40E-11,1.000595635,0.238,0.023,29,Tmem39a,,
3.26E-25,1.000087286,0.19,0.006,29,Nlrc5,,
5.65E-08,0.98806165,0.476,0.102,29,Gngt2,,
5.19E-07,0.985348814,0.905,0.446,29,Pfn1,,
1.53E-11,0.984258298,0.286,0.029,29,Adam8,,
7.68E-11,0.975037881,0.19,0.015,29,Slc2a6,,
8.95E-08,0.968154839,0.619,0.171,29,Rbm25,,
1.83E-07,0.966509009,1,0.809,29,Ftl1,,
2.33E-25,0.960065744,0.19,0.006,29,Bcl2l14,,
7.95E-08,0.95635664,0.238,0.032,29,Fam110a,,
3.54E-08,0.956158861,0.238,0.03,29,Dnm1l,,
1.68E-21,0.951008114,0.19,0.007,29,Plxnc1,,
5.88E-08,0.948259975,0.286,0.042,29,Bri3bp,,
3.27E-12,0.936755369,0.19,0.013,29,Csf2rb2,,
1.15E-82,0.933752875,0.19,0.001,29,Mmp25,,
4.35E-07,0.927417249,0.286,0.047,29,Cbfa2t3,,
1.70E-06,0.917092081,0.571,0.173,29,Ostf1,,
2.51E-07,0.903995448,0.238,0.033,29,Rel,,
2.05E-07,0.896592255,0.429,0.092,29,Spop,,
2.23E-07,0.890966409,0.952,0.662,29,H2-D1,,
8.24E-14,0.854549465,0.19,0.012,29,Vrk2,,
1.03E-15,0.84488706,0.238,0.015,29,Icosl,,
3.87E-17,0.82128555,0.19,0.009,29,Adcy6,,
3.73E-07,0.813092962,0.19,0.023,29,Appl1,,
1.48E-06,0.794744895,0.476,0.12,29,Ssu72,,
2.18E-06,0.792396158,0.238,0.037,29,Dennd4a,,
2.14E-08,0.791690351,0.238,0.029,29,Tapbpl,,
1.74E-07,0.787951353,0.333,0.058,29,Nfkb2,,
1.86E-07,0.785787724,0.19,0.022,29,Map4k4,,
1.16E-08,0.780321493,0.19,0.019,29,Aebp2,,
1.14E-06,0.76775206,0.238,0.036,29,Mob3a,,
1.98E-08,0.76147112,0.19,0.019,29,Casp3,,
5.75E-08,0.749656494,0.19,0.02,29,AA467197,,
4.90E-07,0.737325389,0.286,0.047,29,Fdft1,,
1.16E-25,0.718877249,0.19,0.006,29,Adora2a,,
1.08E-08,0.693234548,0.19,0.018,29,Slc46a3,,
3.68E-07,0.651678129,0.19,0.022,29,Dok1,,
1.73E-06,0.523246291,0.19,0.025,29,Gnl1,,
1.55E-26,4.431982551,0.929,0.116,30,Ccl4,,Basophil
7.54E-24,4.225180542,0.929,0.131,30,Ccl3,,
4.15E-164,3.830549125,0.857,0.012,30,Il6,,
3.33E-35,3.703806653,0.786,0.055,30,Osm,,
1.92E-33,3.101241507,0.571,0.029,30,Ptgs2,,
3.48E-24,3.022703815,0.643,0.053,30,Ifitm1,,
1.79E-10,2.87147901,0.714,0.17,30,Ier3,,
8.60E-22,2.783104386,0.5,0.035,30,Cks2,,
1.60E-247,2.775300043,0.286,0,30,Il4,,
4.21E-12,2.743104342,0.929,0.318,30,Nfkbia,,
9.06E-28,2.7307832,0.857,0.086,30,Lilr4b,,
2.22E-51,2.714103125,0.857,0.044,30,Ddit4,,
1.37E-16,2.648586051,0.571,0.06,30,Tnfaip3,,
3.70E-22,2.509496134,0.786,0.087,30,Ccl9,,
2.22E-13,2.375020914,0.5,0.057,30,Nfkbid,,
9.15E-32,2.274233115,0.357,0.012,30,Csf1,,
9.00E-07,2.247729245,0.214,0.022,30,Gzmb,,
1.46E-15,2.244396267,0.643,0.084,30,Nfkbiz,,
6.59E-15,2.132511386,0.714,0.109,30,Hdc,,
2.91E-10,2.127325644,0.5,0.074,30,Rgs1,,
1.43E-09,2.036685272,0.929,0.361,30,Zfp36,,
5.64E-25,1.986687825,0.357,0.015,30,Rab44,,
2.93E-270,1.900647191,0.357,0.001,30,Cd200r3,,
3.89E-169,1.900525141,0.357,0.002,30,Cpa3,,
2.93E-10,1.893086322,1,0.397,30,Junb,,
4.81E-08,1.882960916,0.857,0.373,30,Ccl6,,
1.65E-09,1.879893243,0.429,0.057,30,Fyb,,
1.03E-07,1.857904452,0.786,0.285,30,Ier2,,
1.66E-13,1.85393126,0.429,0.041,30,Plk3,,
2.38E-30,1.735739973,0.214,0.004,30,Aqp9,,
1.21E-22,1.714716008,0.286,0.011,30,Gata2,,
4.89E-07,1.712748519,0.429,0.081,30,Ppp1r15a,,
6.33E-163,1.652114501,0.214,0,30,Cyp11a1,,
6.39E-09,1.623769564,0.429,0.061,30,Lat2,,
1.12E-20,1.596985092,0.214,0.007,30,Rab4a,,
8.98E-11,1.580220007,0.357,0.036,30,Klhl6,,
7.40E-09,1.566376043,0.286,0.029,30,Prkd3,,
4.56E-09,1.565142492,1,0.417,30,Srgn,,
1.58E-21,1.562693308,0.286,0.011,30,C3ar1,,
1.82E-09,1.553201099,0.429,0.058,30,Cyp4f18,,
1.64E-12,1.482141121,0.286,0.02,30,4833407H14Rik,,
9.37E-07,1.465406855,0.214,0.022,30,Me2,,
8.40E-08,1.419501555,0.357,0.05,30,Csf2rb,,
1.25E-10,1.418528443,0.214,0.014,30,Gcnt1,,
7.82E-09,1.414137153,0.357,0.044,30,Ncf1,,
1.70E-49,1.360817787,0.214,0.002,30,Mcpt8,,
2.89E-08,1.360428053,0.357,0.046,30,Ptpre,,
2.17E-09,1.31144736,0.214,0.016,30,Trps1,,
2.42E-15,1.296050798,0.214,0.009,30,Vopp1,,
6.57E-07,1.295677325,1,0.733,30,H3f3b,,
7.46E-09,1.294685212,0.214,0.016,30,Tmem71,,
1.38E-08,1.278078461,0.5,0.081,30,Hcar2,,
3.50E-07,1.248302074,0.357,0.051,30,Cd69,,
2.84E-06,1.235327761,0.214,0.024,30,Map2k4,,
1.00E-06,1.152318901,1,0.761,30,Hspa8,,
7.27E-12,1.083971685,0.214,0.012,30,Dock11,,
1.65E-253,4.182751174,0.769,0.005,31,Elane,,Monocyte progenitor cell
8.66E-155,4.119695092,0.538,0.004,31,Mpo,,
0,3.129006224,0.538,0.001,31,Ctsg,,
1.90E-300,3.12632424,0.538,0.002,31,Prtn3,,
2.79E-208,2.44752272,0.385,0.001,31,Ms4a3,,
5.04E-66,2.142393336,0.769,0.024,31,Pclaf,,
7.56E-12,1.940768753,0.846,0.172,31,Ly6c2,,
6.51E-16,1.828031906,0.923,0.155,31,Plac8,,
6.42E-18,1.820197021,0.769,0.086,31,Cmtm7,,
3.71E-30,1.678483253,0.538,0.026,31,I830127L07Rik,,
2.56E-10,1.65808198,0.923,0.258,31,H2afz,,
2.22E-17,1.626037414,0.769,0.09,31,Hmgb2,,
1.02E-11,1.597644039,0.769,0.138,31,Anp32b,,
1.55E-11,1.578116794,0.615,0.088,31,Hmgn2,,
4.50E-36,1.558998783,0.692,0.035,31,Cks2,,
1.02E-07,1.545456259,0.769,0.213,31,Tuba1b,,
2.96E-20,1.517236775,0.385,0.02,31,Ube2c,,
3.78E-23,1.481173627,0.538,0.033,31,Clec12a,,
1.65E-08,1.438234738,0.538,0.09,31,Ms4a6c,,
1.13E-08,1.432968062,0.769,0.195,31,Ran,,
1.09E-14,1.408769094,0.923,0.15,31,Stmn1,,
1.77E-21,1.382347707,0.308,0.012,31,Rrm2,,
3.38E-47,1.373599497,0.462,0.012,31,Fen1,,
1.09E-26,1.367525868,0.538,0.029,31,H2afx,,
6.48E-38,1.314387061,0.462,0.015,31,Syce2,,
7.87E-36,1.313389823,0.385,0.011,31,Cdca8,,
4.62E-10,1.28355573,0.538,0.075,31,Rps26-ps1,,
1.07E-42,1.273633412,0.385,0.009,31,Fbxo5,,
9.32E-31,1.272197113,0.385,0.013,31,Rfwd3,,
1.82E-17,1.259852545,0.308,0.015,31,Mcm3,,
1.44E-18,1.259845961,0.385,0.022,31,Hist1h4m,,
9.97E-10,1.254020626,0.538,0.077,31,Pcna,,
2.11E-16,1.250242868,0.462,0.035,31,Mcm7,,
1.55E-06,1.245358144,0.615,0.15,31,Banf1,,
6.11E-07,1.235759258,0.308,0.038,31,Hist3h2a,,
1.63E-14,1.21123732,0.462,0.039,31,Dut,,
1.89E-16,1.194013179,0.462,0.034,31,Ethe1,,
3.96E-24,1.190702516,0.462,0.024,31,B9d2,,
1.15E-06,1.177092098,0.615,0.148,31,Ramp1,,
1.05E-40,1.161302435,0.308,0.006,31,Hells,,
4.44E-08,1.145043976,0.538,0.092,31,Paics,,
8.05E-15,1.139524152,0.385,0.027,31,Nifk,,
4.13E-32,1.136441309,0.385,0.012,31,Mad2l1,,
6.18E-09,1.133393056,0.308,0.03,31,Ppa1,,
2.36E-133,1.132070368,0.308,0.001,31,Spns3,,
9.61E-14,1.123252182,0.308,0.019,31,Myc,,
4.81E-07,1.122413506,0.385,0.056,31,Serpinb1a,,
3.14E-08,1.121780972,0.385,0.049,31,Tmpo,,
1.08E-14,1.118597172,0.462,0.038,31,Sdf2l1,,
4.16E-09,1.112409497,0.308,0.029,31,Mmp8,,
1.12E-07,1.111158531,0.538,0.096,31,Cacybp,,
1.63E-12,1.110994093,0.385,0.032,31,Cks1b,,
7.19E-08,1.099863936,0.692,0.148,31,Cycs,,
2.21E-07,1.088564048,0.154,0.01,31,Cdkn2c,,
1.83E-53,1.070664944,0.308,0.004,31,Myb,,
4.83E-08,1.067219721,0.462,0.069,31,C1qbp,,
1.98E-27,1.065262587,0.385,0.014,31,Ece2,,
4.95E-07,1.053000162,0.538,0.103,31,Ssr3,,
1.43E-13,1.043203681,0.462,0.041,31,Scarb1,,
2.48E-12,1.037804876,0.385,0.032,31,Apex1,,
2.30E-10,1.032369579,0.462,0.053,31,Nop56,,
4.10E-07,1.031522691,0.385,0.056,31,Fmc1,,
8.31E-25,1.028328398,0.308,0.01,31,F630028O10Rik,,
2.65E-16,1.020872784,0.308,0.016,31,Xpc,,
2.74E-09,1.017332763,0.308,0.028,31,Dgat2,,
5.87E-07,1.016850487,1,0.585,31,Ptma,,
8.68E-07,1.014566754,0.231,0.023,31,St3gal4,,
2.01E-64,1.013438885,0.308,0.004,31,Hist1h2ao,,
8.82E-08,1.007755388,0.231,0.02,31,Hist1h1e,,
8.80E-31,1.003759289,0.308,0.008,31,Psmc3ip,,
5.67E-11,1.003213465,0.231,0.014,31,Ccnb2,,
1.92E-12,0.997757607,0.538,0.059,31,Strap,,
5.71E-08,0.995670808,0.462,0.068,31,Hjurp,,
1.56E-07,0.994845447,0.308,0.035,31,Hpf1,,
1.55E-30,0.988244732,0.231,0.005,31,Dtl,,
1.48E-08,0.984694171,0.231,0.018,31,Kpna2,,
1.11E-06,0.981987435,0.538,0.107,31,Rpl3-ps1,,
7.15E-22,0.974590387,0.231,0.007,31,Mb21d1,,
5.03E-07,0.972997961,0.538,0.102,31,H2afy,,
1.74E-07,0.972045834,0.385,0.052,31,Ccr2,,
1.02E-08,0.954214136,0.308,0.03,31,Rars,,
2.35E-07,0.953520475,0.462,0.073,31,Gadd45gip1,,
2.72E-150,0.952446378,0.231,0.001,31,Prss57,,
6.01E-14,0.94992602,0.231,0.011,31,Slc28a2,,
2.36E-06,0.948598215,0.615,0.138,31,Gpi1,,
1.10E-10,0.948096992,0.308,0.025,31,Gmnn,,
2.64E-10,0.940762036,0.231,0.015,31,Tk1,,
3.21E-22,0.939710741,0.308,0.012,31,Trmt10c,,
6.38E-16,0.938204686,0.154,0.004,31,Hist1h2bn,,
2.76E-10,0.937656058,0.154,0.007,31,Gapt,,
7.21E-15,0.933857673,0.231,0.01,31,Ccar2,,
1.04E-11,0.931546003,0.231,0.013,31,Trem3,,
5.50E-07,0.927802575,0.462,0.077,31,Hspd1,,
1.71E-21,0.926746455,0.231,0.007,31,Tpx2,,
2.39E-08,0.924668029,0.308,0.031,31,Isca2,,
1.26E-56,0.922658324,0.308,0.004,31,Pola1,,
1.02E-06,0.921485818,0.308,0.039,31,Ggh,,
9.99E-07,0.915383074,0.538,0.104,31,Rpl28-ps1,,
5.20E-12,0.911795008,0.462,0.046,31,Nudt21,,
2.31E-09,0.908435503,0.538,0.076,31,Pa2g4,,
1.74E-70,0.907904388,0.231,0.002,31,Hist1h3b,,
4.63E-12,0.906277151,0.308,0.022,31,Agpat5,,
3.64E-18,0.902773616,0.154,0.004,31,Hist1h1b,,
2.27E-06,0.891730686,0.231,0.025,31,Pddc1,,
1.57E-09,0.889599632,0.385,0.041,31,Rin3,,
2.30E-22,0.884663604,0.231,0.006,31,Gm6654,,
3.47E-09,0.882108145,0.538,0.077,31,Snhg8,,
1.31E-08,0.874523189,0.308,0.031,31,Cbx5,,
1.29E-07,0.873416339,0.308,0.034,31,Bak1,,
1.72E-07,0.870506996,0.308,0.035,31,Tm9sf4,,
2.80E-07,0.86972301,0.692,0.147,31,Snrpf,,
8.36E-17,0.869089102,0.308,0.015,31,Rab44,,
7.02E-08,0.869031798,0.308,0.033,31,Gm3699,,
1.24E-13,0.86624737,0.308,0.019,31,Ppp1r35,,
1.24E-12,0.863560612,0.308,0.021,31,Med17,,
7.56E-08,0.86116267,0.385,0.05,31,Rps25-ps1,,
1.50E-42,0.860090086,0.231,0.003,31,Cenpp,,
1.02E-20,0.856997674,0.308,0.012,31,Utp4,,
6.05E-08,0.85594171,0.231,0.019,31,Kcnab2,,
3.28E-12,0.855474982,0.231,0.012,31,Asf1b,,
1.40E-06,0.852289555,0.462,0.081,31,Hprt,,
1.03E-13,0.844489252,0.231,0.011,31,Cdca3,,
2.50E-09,0.843821816,0.462,0.058,31,Pabpc4,,
1.39E-14,0.842404205,0.154,0.005,31,Arhgef39,,
1.04E-06,0.840334005,0.385,0.057,31,Ddx39,,
1.31E-18,0.838419333,0.308,0.014,31,Tmx4,,
4.17E-08,0.831854317,0.462,0.067,31,Gm10250,,
7.65E-07,0.831308586,0.538,0.101,31,G3bp1,,
8.06E-10,0.830939494,0.385,0.039,31,Igsf6,,
5.32E-15,0.830218846,0.154,0.004,31,Cenpk,,
1.90E-06,0.825829604,0.308,0.041,31,Twistnb,,
9.23E-24,0.824532589,0.231,0.006,31,Polr1e,,
4.81E-07,0.823236756,0.231,0.022,31,Sap30bp,,
2.52E-22,0.82132356,0.231,0.006,31,Tefm,,
5.07E-12,0.8184402,0.231,0.013,31,Wdr12,,
8.95E-23,0.817242361,0.231,0.006,31,Rad51,,
1.36E-07,0.816239286,0.231,0.02,31,Polr3c,,
6.00E-15,0.815926157,0.385,0.026,31,F13a1,,
6.03E-11,0.815299919,0.231,0.014,31,Bid,,
3.61E-08,0.813196233,0.308,0.032,31,Mapkapk3,,
2.76E-10,0.810965886,0.154,0.007,31,Irak3,,
6.73E-20,0.810325343,0.308,0.013,31,Nfe2,,
4.08E-22,0.804392624,0.154,0.003,31,Pcna-ps2,,
2.73E-07,0.804135405,0.231,0.021,31,Ppan,,
1.44E-17,0.802685222,0.154,0.004,31,Polr3g,,
1.02E-55,0.79222291,0.231,0.002,31,Cebpe,,
5.58E-07,0.791499318,0.385,0.056,31,Ufd1l,,
9.31E-41,0.786857209,0.231,0.003,31,Hk3,,
7.00E-07,0.785229047,0.769,0.18,31,Psma1,,
1.92E-09,0.783138335,0.308,0.028,31,Rabggtb,,
7.95E-07,0.782677623,0.385,0.057,31,Phpt1,,
1.07E-11,0.78253782,0.231,0.013,31,Gbp3,,
1.11E-06,0.782091595,0.385,0.058,31,Tomm20,,
3.94E-08,0.781759475,0.385,0.048,31,Got2,,
1.48E-10,0.773544329,0.231,0.014,31,Cdk1,,
1.62E-13,0.770931007,0.231,0.011,31,Rfc5,,
1.09E-06,0.770398507,0.385,0.057,31,Sf3b4,,
5.57E-14,0.768478563,0.231,0.011,31,Cd1d1,,
1.88E-08,0.766156993,0.385,0.046,31,Snd1,,
7.94E-09,0.760402976,0.308,0.029,31,Nudcd2,,
3.71E-14,0.760316491,0.231,0.011,31,Cenpl,,
2.46E-06,0.759464068,0.385,0.06,31,Eif4ebp1,,
4.27E-30,0.756672352,0.154,0.002,31,Lrr1,,
1.90E-08,0.753730224,0.231,0.018,31,Slc16a6,,
2.71E-06,0.752737,0.154,0.012,31,Ppm1h,,
3.72E-08,0.749989661,0.154,0.009,31,Zbed3,,
2.28E-09,0.749445069,0.154,0.008,31,Ice2,,
6.75E-13,0.740567726,0.308,0.02,31,Birc5,,
4.06E-10,0.74034886,0.231,0.015,31,Pkmyt1,,
5.27E-07,0.736385397,0.154,0.01,31,Gm9625,,
2.08E-07,0.736117239,0.462,0.071,31,Npm3,,
2.03E-10,0.725630989,0.231,0.015,31,Nusap1,,
1.83E-25,0.72427603,0.231,0.006,31,Aurka,,
3.19E-12,0.724047893,0.154,0.006,31,Ncapg,,
3.55E-07,0.720121726,0.308,0.036,31,Rpa1,,
4.79E-13,0.717447817,0.154,0.005,31,Emid1,,
1.06E-07,0.716618447,0.154,0.009,31,Cdca7,,
8.02E-07,0.712375465,0.231,0.023,31,Gmpr2,,
2.78E-06,0.7099886,0.231,0.025,31,Poldip3,,
3.68E-14,0.705839189,0.231,0.011,31,RP23-356P21.1,,
1.11E-11,0.703939608,0.231,0.013,31,2410002F23Rik,,
6.31E-09,0.702476204,0.154,0.008,31,Ankrd27,,
3.68E-21,0.702303895,0.154,0.003,31,Gm14494,,
9.69E-08,0.700978969,0.231,0.02,31,Hbs1l,,
2.32E-06,0.699280038,0.231,0.024,31,Lmo2,,
2.75E-07,0.695748761,0.231,0.021,31,Ifrd2,,
2.06E-13,0.691288647,0.154,0.005,31,Apex2,,
1.86E-07,0.689161328,0.538,0.09,31,Fam107b,,
1.66E-10,0.68616085,0.231,0.014,31,Ftsj3,,
2.41E-15,0.684875211,0.231,0.01,31,Ffar2,,
8.63E-13,0.683118829,0.154,0.005,31,Ube2t,,
1.07E-07,0.682927379,0.462,0.068,31,Lmnb1,,
5.29E-26,0.679495765,0.231,0.005,31,Metrn,,
4.81E-32,0.6794817,0.154,0.002,31,Hist1h2ab,,
1.73E-11,0.678555615,0.308,0.023,31,RP23-13B8.12,,
3.94E-18,0.676993895,0.154,0.004,31,Cdc6,,
1.66E-17,0.676791698,0.154,0.004,31,Kifc1,,
1.38E-07,0.675873297,0.231,0.02,31,Uqcc1,,
6.35E-38,0.675829413,0.231,0.004,31,Fam64a,,
2.01E-06,0.669424696,0.154,0.011,31,Ppwd1,,
1.33E-06,0.658391946,0.231,0.023,31,Uhrf2,,
4.77E-09,0.65771417,0.231,0.017,31,Noc4l,,
1.54E-15,0.655886431,0.231,0.01,31,Ddx51,,
5.46E-07,0.652912662,0.308,0.037,31,Trp53,,
3.21E-24,0.650727339,0.154,0.003,31,Gm4890,,
2.07E-08,0.648742645,0.308,0.031,31,Vps16,,
3.54E-07,0.64644703,0.231,0.021,31,Magohb,,
7.05E-08,0.645798137,0.154,0.009,31,Gm8203,,
2.11E-12,0.64339193,0.154,0.005,31,Ikbke,,
1.33E-07,0.643215756,0.231,0.02,31,Ccdc167,,
1.06E-12,0.640595494,0.154,0.005,31,AI839979,,
2.00E-12,0.640158509,0.154,0.005,31,Hist1h2bg,,
6.37E-07,0.637725581,0.154,0.011,31,Cox15,,
1.44E-10,0.634872712,0.231,0.014,31,Tnfrsf21,,
7.32E-16,0.633582027,0.154,0.004,31,B4galt6,,
2.46E-06,0.633209996,0.385,0.059,31,Fmnl1,,
9.85E-07,0.630313545,0.308,0.038,31,Exosc8,,
2.28E-07,0.629617153,0.154,0.01,31,Tdp1,,
5.65E-08,0.628615232,0.231,0.019,31,Ccdc28b,,
8.15E-12,0.624618412,0.231,0.013,31,Asrgl1,,
2.72E-07,0.613591625,0.308,0.035,31,Ap3s1,,
1.89E-25,0.611092343,0.154,0.002,31,Shcbp1,,
2.79E-17,0.608838263,0.231,0.009,31,Mier3,,
1.63E-06,0.607688536,0.154,0.011,31,Rpl36a-ps1,,
1.62E-06,0.607362678,0.231,0.024,31,Def6,,
2.86E-06,0.603754937,0.231,0.025,31,Bloc1s6,,
7.10E-09,0.601546104,0.308,0.029,31,Srm,,
8.10E-10,0.601239395,0.231,0.015,31,Znhit3,,
1.39E-06,0.600930106,0.154,0.011,31,Rad50,,
2.83E-06,0.598323634,0.154,0.012,31,Foxred1,,
1.41E-06,0.595038739,0.154,0.011,31,Tex2,,
2.65E-43,0.592378685,0.154,0.001,31,Kifc5b,,
2.51E-12,0.590763062,0.231,0.012,31,Impa2,,
5.58E-07,0.589192231,0.538,0.095,31,Nhp2,,
2.65E-06,0.586208543,0.231,0.024,31,Nip7,,
5.01E-08,0.585923876,0.231,0.019,31,Gar1,,
2.31E-07,0.585519468,0.231,0.021,31,Spc24,,
6.67E-11,0.576381586,0.154,0.006,31,Cdc45,,
3.36E-10,0.576042516,0.231,0.015,31,Gm10169,,
5.62E-07,0.575339809,0.154,0.01,31,Rpl13-ps6,,
9.08E-19,0.573171446,0.154,0.003,31,Nek2,,
9.43E-09,0.569795473,0.385,0.043,31,Cd34,,
1.95E-07,0.569284164,0.154,0.01,31,Tamm41,,
1.19E-10,0.568965184,0.231,0.014,31,Kat2a,,
6.77E-17,0.566776282,0.154,0.004,31,Adgrg3,,
5.75E-07,0.563567228,0.308,0.037,31,Snhg5,,
3.93E-07,0.561788199,0.231,0.022,31,Fxn,,
2.39E-06,0.55997328,0.154,0.012,31,Noa1,,
5.80E-13,0.55674769,0.231,0.012,31,Ppif,,
1.14E-06,0.555826908,0.385,0.056,31,Osm,,
1.14E-09,0.552566038,0.154,0.007,31,Gm11263,,
1.82E-06,0.551885671,0.154,0.011,31,Ap5z1,,
9.40E-13,0.549474113,0.154,0.005,31,Dnaaf3,,
4.17E-11,0.544867689,0.154,0.006,31,Accs,,
1.92E-07,0.538828105,0.154,0.01,31,Wdr4,,
2.25E-06,0.53796428,0.308,0.04,31,Mcmbp,,
3.83E-94,0.536778691,0.154,0,31,Depdc1a,,
2.51E-43,0.534633993,0.154,0.001,31,Bex6,,
2.79E-08,0.527121154,0.308,0.031,31,Ctbp2,,
9.35E-08,0.524786805,0.154,0.009,31,Dhrs11,,
3.49E-34,0.524763326,0.154,0.002,31,Plppr3,,
3.76E-10,0.521835208,0.231,0.015,31,Hmga1,,
1.19E-07,0.520710349,0.231,0.02,31,Timm9,,
9.91E-08,0.516969903,0.308,0.033,31,Pnkp,,
3.28E-08,0.514848166,0.154,0.009,31,Rpl18a-ps1,,
1.80E-06,0.514302177,0.231,0.024,31,Impdh1,,
1.19E-07,0.513052642,0.154,0.009,31,Tpm3-rs7,,
2.09E-06,0.504908211,0.154,0.011,31,Ddx28,,
2.69E-06,0.498589934,0.154,0.012,31,Gpr141,,
4.07E-07,0.498106198,0.231,0.022,31,Tmem38b,,
1.67E-06,0.496944992,0.231,0.024,31,Gm10689,,
5.74E-07,0.492671423,0.154,0.01,31,Pla2g12a,,
4.03E-11,0.483033504,0.154,0.006,31,Pan2,,
2.47E-08,0.4790298,0.231,0.018,31,Atic,,
1.91E-10,0.473683069,0.154,0.007,31,Nol9,,
2.69E-06,0.469265381,0.154,0.012,31,Atp8b4,,
7.35E-10,0.467395079,0.154,0.007,31,Taf1b,,
5.60E-08,0.460935113,0.154,0.009,31,Gm5566,,
1.37E-07,0.446920419,0.231,0.02,31,Tdp2,,
9.70E-40,0.44421243,0.154,0.001,31,Gm29170,,
2.73E-28,0.441914847,0.154,0.002,31,Gria3,,
7.25E-07,0.433770806,0.231,0.022,31,Tyms,,
8.70E-07,0.42924375,0.154,0.011,31,Eif4a-ps4,,
3.33E-07,0.417815493,0.231,0.021,31,Clcc1,,
2.20E-13,0.416085749,0.154,0.005,31,Gm9457,,
2.06E-12,0.406478928,0.154,0.005,31,Kdelc1,,
7.42E-07,0.405308944,0.154,0.011,31,Naa40,,
3.48E-08,0.393102819,0.154,0.009,31,Nup107,,
9.17E-37,0.380735135,0.154,0.002,31,Rpl21-ps6,,
2.52E-07,0.374379564,0.154,0.01,31,Rpl36a-ps3,,
4.95E-10,0.372898539,0.154,0.007,31,Lrrc20,,
2.22E-06,0.367835657,0.154,0.011,31,Knstrn,,
1.65E-07,0.367717907,0.154,0.01,31,Cenpw,,
3.98E-07,0.361640427,0.154,0.01,31,Slc35b4,,
4.55E-08,0.361134897,0.154,0.009,31,Acy1,,
2.44E-15,0.357617759,0.154,0.004,31,Nme4,,
2.67E-06,0.348638445,0.154,0.012,31,St7,,
2.52E-09,0.34141918,0.154,0.008,31,Hist1h1d,,
2.00E-10,0.339683643,0.154,0.007,31,Ints2,,
7.84E-08,0.337517168,0.154,0.009,31,Rrp1b,,
1.72E-09,0.329911672,0.154,0.007,31,RP23-48A24.3,,
3.30E-10,0.328299026,0.154,0.007,31,Rpsa-ps1,,
1.38E-06,0.309791866,0.154,0.011,31,Setd6,,
4.07E-07,0.298005362,0.154,0.01,31,Arhgap11a,,
7.81E-07,0.296385741,0.154,0.011,31,Gatm,,
2.33E-06,0.296154311,0.154,0.011,31,Dph5,,
7.81E-07,0.281194074,0.154,0.011,31,Patz1,,
1.11E-33,2.070463712,0.6,0.062,32,Ccl17,,Conventional dendritic cell_Tubb5 high
8.17E-77,2.025451236,0.633,0.03,32,Cd209a,,
2.41E-36,1.989375074,0.933,0.154,32,Tubb5,,
1.39E-90,1.973246108,0.6,0.022,32,Pclaf,,
2.76E-30,1.933471753,0.967,0.211,32,Tuba1b,,
1.06E-76,1.929932098,0.5,0.019,32,Ube2c,,
2.13E-20,1.927793773,0.967,0.4,32,Cd74,,
5.11E-112,1.859853806,0.6,0.018,32,Top2a,,
9.66E-19,1.836938483,0.967,0.492,32,H2-Eb1,,
1.30E-17,1.77479824,1,0.659,32,H2-Ab1,,
3.52E-59,1.765657031,0.733,0.051,32,Mgl2,,
2.81E-41,1.750043652,0.8,0.088,32,Hmgb2,,
1.32E-70,1.668323469,0.5,0.02,32,Clec4b1,,
6.07E-10,1.652590864,0.5,0.131,32,Ccl3,,
3.15E-17,1.648325934,0.967,0.585,32,H2-Aa,,
8.67E-48,1.641267454,0.4,0.019,32,Racgap1,,
1.96E-21,1.609592148,0.9,0.256,32,H2afz,,
3.61E-42,1.580124058,0.467,0.03,32,Tnfsf9,,
1.63E-48,1.579159489,0.4,0.019,32,Birc5,,
1.08E-18,1.567423956,0.733,0.167,32,Cd83,,
6.98E-15,1.550244307,0.867,0.317,32,Nfkbia,,
1.92E-46,1.542331113,0.5,0.031,32,Cks1b,,
1.09E-52,1.492406243,0.333,0.012,32,Cdc20,,
5.79E-13,1.490753311,0.533,0.115,32,Ccl4,,
2.88E-79,1.488610734,0.433,0.013,32,Nusap1,,
5.49E-19,1.444446321,0.867,0.23,32,H2-DMa,,
4.64E-18,1.399806238,0.7,0.149,32,Stmn1,,
2.60E-10,1.396353168,0.8,0.302,32,Hspa1a,,
1.08E-31,1.391709476,0.4,0.029,32,Cenpa,,
4.54E-60,1.384110529,0.267,0.007,32,Kif22,,
1.43E-39,1.376510092,0.367,0.02,32,Spc24,,
4.32E-57,1.374955075,0.233,0.005,32,Ska1,,
4.33E-19,1.358781018,0.5,0.072,32,Cfp,,
5.09E-14,1.354387371,0.9,0.359,32,Zfp36,,
6.44E-33,1.350857751,0.4,0.028,32,H2afx,,
8.81E-60,1.331832074,0.3,0.008,32,Aurkb,,
1.63E-26,1.329359971,0.6,0.073,32,Fcgr2b,,
6.77E-16,1.317435196,0.567,0.109,32,Bhlhe40,,
2.11E-14,1.29434525,1,0.647,32,Cst3,,
1.00E-48,1.283304533,0.333,0.013,32,Ccnb2,,
6.26E-22,1.275559166,0.7,0.114,32,S100a4,,
6.33E-25,1.274336138,0.367,0.031,32,Tagap,,
8.13E-18,1.263305235,0.633,0.116,32,Hn1,,
1.68E-12,1.224406073,0.333,0.049,32,Tubb6,,
2.32E-17,1.213963274,0.533,0.087,32,Hmgn2,,
